Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Bohemian Rhapsody,0.5,3.41,-2.91,10/20/2019,135,2:15,English,Bryan Singer,2018,"Music,History,Drama",UK,45549,535990,"Rami Malek,Gwilym Lee,Ben Hardy,Joseph Mazzello,Lucy Boynton,Aidan Gillen,Allen Leech,Tom Hollander,Mike Myers,Aaron McCusker,Meneka Das,Ace Bhatti,Priya Blackburn,Max Bennett,Dermot Murphy,Dickie Beau,Jack Roth,Neil Fox-Roberts,Jess Radomska,Michelle Duncan,Ross Green,Bruce Mackinnon,Joshua Higgott"
About Time,1.5,3.92,-2.42,10/16/2019,123,2:03,English,Richard Curtis,2013,"Fantasy,Romance,Drama",UK,34264,259430,"Domhnall Gleeson,Rachel McAdams,Bill Nighy,Tom Hollander,Margot Robbie,Lydia Wilson,Lindsay Duncan,Richard Cordery,Joshua McGuire,Will Merrick,Vanessa Kirby,Tom Hughes"
Departures,2.0,3.94,-1.94,10/20/2019,130,2:10,Japanese,Yojiro Takita,2008,Drama,Japan,1332,14335,"Masahiro Motoki,Ryoko Hirosue,Tsutomu Yamazaki,Kazuko Yoshiyuki,Kimiko Yo,Takashi Sasano,Tetta Sugimoto,Tōru Minegishi,Tatsuo Yamada,Yukari Tachibana,Tarô Ishida,Sanae Miyata,Ryosuke Otani"
Over the Garden Wall,4.5,4.59,-0.09,10/20/2019,109,1:49,English,Nate Cash,2014,"Animation,Mystery,Family,Comedy",USA,17183,89230,"Elijah Wood,Collin Dean"
Her,4.5,4.05,0.45,10/19/2019,126,2:06,English,Spike Jonze,2013,"Romance,Science Fiction,Drama",USA,64890,668730,"Joaquin Phoenix,Scarlett Johansson,Amy Adams,Rooney Mara,Olivia Wilde,Chris Pratt,Matt Letscher,Portia Doubleday,Spike Jonze,Bill Hader,Kristen Wiig,Artt Butler,SoKo,Brian Cox,Luka Jones"
Boogie Nights,4.0,4.17,-0.17,10/15/2019,156,2:36,English,Paul Thomas Anderson,1997,Drama,USA,34103,211315,"Mark Wahlberg,Julianne Moore,Burt Reynolds,Don Cheadle,John C. Reilly,Heather Graham,William H. Macy,Luis Guzmán,Philip Seymour Hoffman,Philip Baker Hall,Rico Bueno,Nicole Ari Parker,Samson Barkhordarian,Nina Hartley,Alfred Molina,Brad Braeden,Joanna Gleason,Lawrence Hudd,Michael Stein,Stanley DeSantis,Patricia Forte,Kai Lennox,Laurel Holloman,Jason Andrews,Robert Ridgely,Lil' Cinderella,Greg Lauren,Tom Dorfmeister,Jason ""Jake"" Cross,Ricky Jay,Jack Wallace,Selwyn Emerson Miller,Jamielyn Lippman,Missy Spell Tanner,Raymond Laboriel,Melora Walters,Jon Brion,Brian Kehew"
Edge of Tomorrow,3.5,3.71,-0.21,10/13/2019,113,1:53,English,Doug Liman,2014,"Science Fiction,Action",Australia,18906,264539,"Tom Cruise,Emily Blunt,Brendan Gleeson,Bill Paxton,Jonas Armstrong,Tony Way,Kick Gurry,Franz Drameh,Dragomir Mrsic,Charlotte Riley,Masayoshi Haneda,Terence Maynard,Noah Taylor,Lara Pulver,Madeleine Mantock"
Thelma & Louise,4.0,4.0,0.0,10/05/2019,130,2:10,English,Ridley Scott,1991,"Adventure,Crime,Thriller,Drama",USA,17781,120035,"Geena Davis,Susan Sarandon,Harvey Keitel,Michael Madsen,Christopher McDonald,Brad Pitt,Stephen Tobolowsky,Timothy Carhart,Lucinda Jenney,Jason Beghe,Sonny Carl Davis,Ken Swofford,Shelly Desai,Carol Mansell"
The Godfather,4.5,4.54,-0.04,09/28/2019,175,2:55,"English,Italian,Latin",Francis Ford Coppola,1972,"Crime,Drama",USA,55174,583951,"Marlon Brando,Al Pacino,James Caan,Robert Duvall,Richard S. Castellano,Diane Keaton,Talia Shire,Gianni Russo,Sterling Hayden,Al Lettieri,Abe Vigoda,John Cazale,Richard Conte,John Marley,Rudy Bond,Al Martino,Morgana King,Lenny Montana,John Martino,Alex Rocco,Salvatore Corsitto,Tony Giorgio,Victor Rendina"
Dear Zachary: A Letter to a Son About His Father,4.0,4.26,-0.26,09/21/2019,95,1:35,English,Kurt Kuenne,2008,"Crime,Documentary",USA,7461,36430,"Kurt Kuenne,Andrew Bagby,David Bagby,Kathleen Bagby,Shirley Turner,Zachary Andrew Turner,Heather Arnold,Jon Atkinson,Bob Bagby,Earlene Bagby,James Bagby,Linda Bagby,Pat Bagby,Jason Baldwin,Derek Barnard,John Barnard,Paul Barnard,Pete Barnard"
Taxi Driver,4.0,4.22,-0.22,09/13/2019,114,1:54,"English,Spanish",Martin Scorsese,1976,"Drama,Crime",USA,53775,533813,"Robert De Niro,Jodie Foster,Albert Brooks,Harvey Keitel,Cybill Shepherd,Peter Boyle,Leonard Harris,Diahnne Abbott,Gino Ardito,Martin Scorsese,Murray Moston,Richard Higgs,Bill Minkin,Bob Maroff"
Stranger Than Fiction,3.5,3.52,-0.02,09/13/2019,113,1:53,English,Marc Forster,2006,"Fantasy,Romance,Drama,Comedy",USA,6960,81413,"Will Ferrell,Maggie Gyllenhaal,Dustin Hoffman,Emma Thompson,Queen Latifah,Ricky Adams,Denise Hughes,Christian Stolte,Tony Hale,Peggy Roeder,William Dick,Guy Massey,Martha Espinoza,T.J. Jagodowski,Peter Grosz,Tonray Ho,Danny Rhodes,Linara Washington,Helen Young"
Your Name.,3.0,4.19,-1.19,09/13/2019,106,1:46,Japanese,Makoto Shinkai,2016,"Drama,Animation,Romance",Japan,37192,318955,"Ryûnosuke Kamiki,Mone Kamishiraishi,Ryo Narita,Aoi Yuki,Nobunaga Shimazaki,Kaito Ishikawa,Kanon Tani,Masaki Terasoma,Sayaka Ohara,Kazuhiko Inoue,Chafurin,Yuka Kato,Kana Hanazawa,Shinya Hamazoe,Masami Nagasawa,Etsuko Ichihara,Yuka Terasaki"
Dave Chappelle: Sticks & Stones,3.5,3.64,-0.14,,65,1:05,English,Stan Lathan,2019,Comedy,USA,3208,20426,Dave Chappelle
Shaun of the Dead,4.5,3.99,0.51,09/07/2019,99,1:39,English,Edgar Wright,2004,"Comedy,Horror",France,28470,379545,"Simon Pegg,Nick Frost,Kate Ashfield,Lucy Davis,Dylan Moran,Penelope Wilton,Bill Nighy,Peter Serafinowicz,Jessica Hynes,Rafe Spall,Martin Freeman,Matt Lucas,Reece Shearsmith,Tamsin Greig,Julia Deakin,Steve Emerson,Nicola Cunningham,Arvind Doshi,Stuart Powell,Phyllis MacMahon,Patricia Franklin,Mark Donovan,Chris Martin,Jonny Buckland"
Before Sunrise,5.0,4.32,0.68,09/07/2019,101,1:41,"English,German,French",Richard Linklater,1995,"Romance,Drama",Austria,55858,279354,"Ethan Hawke,Julie Delpy,Andrea Eckert,Hanno Pöschl,Haymon Maria Buttinger,Erni Mangold,Karl Bruckschwaiger,Tex Rubinowitz,Dominik Castell,Harold Waiglein,Bilge Jeschim"
Eighth Grade,5.0,3.85,1.15,09/07/2019,94,1:34,English,Bo Burnham,2018,"Drama,Comedy",USA,47510,248103,"Elsie Fisher,Josh Hamilton,Emily Robinson,Jake Ryan,Daniel Zolghadri,Fred Hechinger,Imani Lewis,Luke Prael,Catherine Oliviere,Nora Mullins,Gerald W. Jones,Missy Yager,Shacha Temirov,Greg Crowe,Thomas J O'Reilly,Frank Deal,J. Tucker Smith,Tiffany Grossfeld"
"O Brother, Where Art Thou?",4.0,3.89,0.11,09/07/2019,107,1:47,English,Joel Coen,2000,"Adventure,Comedy,Crime",France,15119,176185,"George Clooney,John Turturro,Tim Blake Nelson,Chris Thomas King,John Goodman,Holly Hunter,Frank Collison,Charles Durning,Daniel von Bargen,Wayne Duvall,Ray McKinnon,Stephen Root,Del Pentecost,Michael Badalucco"
Rear Window,4.5,4.32,0.18,09/06/2019,112,1:52,English,Alfred Hitchcock,1954,"Thriller,Mystery",USA,27833,260421,"James Stewart,Grace Kelly,Wendell Corey,Thelma Ritter,Raymond Burr,Judith Evelyn,Ross Bagdasarian,Georgine Darcy,Sara Berner,Frank Cady,Jesslyn Fax,Rand Harper,Irene Winston,Havis Davenport,Jerry Antes,Benny Bartlett"
Swiss Army Man,4.5,3.64,0.86,09/05/2019,97,1:37,English,Daniel Scheinert,2016,"Fantasy,Romance,Adventure,Comedy,Drama",Sweden,30454,179445,"Paul Dano,Daniel Radcliffe,Mary Elizabeth Winstead,Antonia Ribero,Timothy Eulich,Richard Gross,Marika Casteel,Andy Hull,Aaron Marshall,Shane Carruth,Jessica Harbeck"
A Ghost Story,5.0,3.75,1.25,08/25/2019,93,1:33,English,David Lowery,2017,"Drama,Fantasy",USA,32153,166243,"Casey Affleck,Rooney Mara,Will Oldham,Liz Cardenas Franke,Sonia Acevedo,Carlos Bermudez,Yasmina Gutierrez,Brea Grant,Augustine Frizzell,David Lowery,Kesha,Rob Zabrecky,Grover Coulson,Kenneisha Thompson,McColm Sephas Jr.,Barlow Jacobs,Chris Gardner,Bryan Pitts"
Requiem for a Dream,5.0,4.07,0.93,08/23/2019,102,1:42,English,Darren Aronofsky,2000,"Crime,Drama",USA,36218,351025,"Ellen Burstyn,Jared Leto,Jennifer Connelly,Marlon Wayans,Christopher McDonald,Keith David,Louise Lasser,Marcia Jean Kurtz,Janet Sarno,Suzanne Shepherd,Joanne Gordon,Charlotte Aronofsky,Mark Margolis,Michael Kaycheck,Peter Maloney,Denise Dowse,Olga Merediz,Ben Shenkman,Dylan Baker,Bill Buell,Lianna Pai,Stanley B. Herman,Gregg Bello,Shaun O'Hagan,Jimmie Ray Weeks,Jack O'Connell,Chas Mastin,Ajay Naidu,Sean Gullette,Samia Shoaib"
"Monsters, Inc.",4.5,4.06,0.44,08/23/2019,92,1:32,English,Pete Docter,2001,"Comedy,Animation,Family",USA,17647,509684,"John Goodman,Billy Crystal,Steve Buscemi,James Coburn,Bob Peterson,John Ratzenberger,Jennifer Tilly,Frank Oz,Daniel Gerson,Bonnie Hunt,Jeff Pidgeon,Jack Angel,Bob Bergen,Rodger Bumpass,Gino Conforti,Jennifer Darling,Patti Deutsch,Pete Docter,Ashley Edner,Paul Eiding,Bill Farmer"
The Disaster Artist,2.0,3.55,-1.55,08/23/2019,104,1:44,English,James Franco,2017,"Comedy,Drama",USA,24982,239851,"James Franco,Dave Franco,Seth Rogen,Alison Brie,Ari Graynor,Jacki Weaver,Josh Hutcherson,Zac Efron,Paul Scheer,June Diane Raphael,Megan Mullally,Jason Mantzoukas,Andrew Santino,Nathan Fielder,Joe Mande,Sharon Stone,John Early,Melanie Griffith,Hannibal Buress,Charlyne Yi,Jessie Ennis,Peter Gilroy,Lauren Ash,Karen Macarah,Sugar Lyn Beard,Bob Odenkirk,Brian Huskey,Megan Ferguson,Randall Park,Steven Liu,Tommy Wiseau,Casey Wilson,Jerrod Carmichael,Xosha Roquemore,Kelly Oxford,Kether Donohue,Jeffrey C. Goodell,Dree Hemingway,Angelyne,Ike Barinholtz,Tom Franco,Zoey Deutch"
Forrest Gump,4.5,4.12,0.38,08/23/2019,142,2:22,English,Robert Zemeckis,1994,"Romance,Comedy,Drama",USA,29141,745101,"Tom Hanks,Robin Wright,Gary Sinise,Mykelti Williamson,Sally Field,Michael Conner Humphreys,Hanna Hall,Haley Joel Osment,Siobhan Fallon Hogan,Afemo Omilami,Peter Dobson,Sonny Shroyer,George Kelly,Sam Anderson,Margo Moorer,Christopher Jones,Kevin Mangan,Brett Rice,Daniel C. Striepeke,David Brisbin,Kirk Ward,Marlena Smalls,Kitty K. Green,Mark Matheisen,Al Harrington,Joe Washington,Jed Gillin,Don Fischer,Matt Wallace,Mike Jolly,Michael Kemmerling"
Saving Mr. Banks,2.0,3.44,-1.44,08/20/2019,125,2:05,English,John Lee Hancock,2013,"Drama,History,Comedy",Australia,5222,70948,"Emma Thompson,Tom Hanks,Colin Farrell,Paul Giamatti,Ruth Wilson,Jason Schwartzman,Bradley Whitford,Annie Rose Buckley,B.J. Novak,Kathy Baker,Lily Bigham,Melanie Paxson,Andy McPhee,Rachel Griffiths"
Popstar: Never Stop Never Stopping,2.5,3.56,-1.06,08/20/2019,86,1:26,English,Akiva Schaffer,2016,"Music,Comedy",USA,21056,100853,"Andy Samberg,Jorma Taccone,Akiva Schaffer,Sarah Silverman,Tim Meadows,Maya Rudolph,Joan Cusack,Imogen Poots,Chris Redd,Edgar Blackmon,James Buckley,Evan Fine,Maxwell Jenkins,Elliott Smith,Questlove,Carrie Underwood,Nas,Usher,50 Cent,Nicholas Azarian,Ringo Starr,Simon Cowell,Adam Levine,Akon,Mariah Carey,Ashley Moore,Danny Strong,Pink,Big Boy,DJ Khaled,A$AP Rocky,Kevin Nealon,Mario López,Patricia Schaffer,James Hegarty,Walker William Borba,Will Arnett,Chelsea Peretti,Mike Birbiglia,Eric André,Emma Stone,Justin Timberlake,Bill Hader,Joanna Newsom,Jonah Goldstein,Andre Hyland,Mike E. Winfield"
In Bruges,3.0,4.0,-1.0,,108,1:48,English,Martin McDonagh,2008,"Crime,Drama,Comedy",UK,17358,191270,"Colin Farrell,Brendan Gleeson,Ralph Fiennes,Clémence Poésy,Thekla Reuten,Jordan Prentice,Elizabeth Berrington,Jérémie Renier,Mark Donovan,Eric Godon,Anna Madeley,Theo Stevenson,Olivier Bonjour,Stephanie Carey"
When Harry Met Sally...,3.5,3.99,-0.49,08/20/2019,96,1:36,English,Rob Reiner,1989,"Comedy,Romance,Drama",USA,36043,189775,"Billy Crystal,Meg Ryan,Carrie Fisher,Bruno Kirby,Steven Ford,Lisa Jane Persky,Michelle Nicastro,Gretchen Palmer,Robert Alan Beuth,David Burdick,Joe Viviani,Harley Jane Kozak,Joseph Hunt,Kevin Rooney,Franc Luz,Tracy Reiner,Kyle T. Heffner,Kimberley LaMarque"
The Truman Show,4.5,4.16,0.34,08/20/2019,103,1:43,"English,Spanish",Peter Weir,1998,"Comedy,Drama",USA,53064,742657,"Jim Carrey,Laura Linney,Noah Emmerich,Natascha McElhone,Ed Harris,Holland Taylor,Paul Giamatti,Brian Delate,Peter Krause,Blair Slater,Heidi Schanz,Una Damon,Krista Lynn Landolfi,O-Lan Jones,Ron Taylor,Don Taylor,Ted Raymond,Harry Shearer,Jeanette Miller,Philip Glass,Joe Minjares,Philip Baker Hall,John Pleshette,Terry Camilleri,Joel McKinnon Miller,Judy Clayton,Fritz Dominique,Angel Schmiedt"
The Cranes Are Flying,5.0,4.31,0.69,08/16/2019,97,1:37,Russian,Mikhail Kalatozov,1957,"Drama,Romance,War",USSR,3518,17372,"Tatyana Samoylova,Aleksey Batalov,Vasili Merkuryev,Aleksandr Shvorin,Svetlana Kharitonova,Konstantin Kadochnikov,Valentin Zubkov,Antonina Bogdanova,Boris Kokovkin,Ekaterina Kupriyanova,Valentina Ananina,Valentina Vladimirova,Olga Dzisko,Leonid Knyazev,Georgiy Kulikov,Daniil Netrebin,Aleksandr Popov"
Chicago,5.0,3.77,1.23,08/16/2019,113,1:53,"English,Hungarian",Rob Marshall,2002,"Drama,Crime,Comedy",Germany,13797,106511,"Renée Zellweger,Catherine Zeta-Jones,Richard Gere,Queen Latifah,John C. Reilly,Lucy Liu,Taye Diggs,Colm Feore,Christine Baranski,Dominic West,Mýa,Deidre Goodwin,Denise Faye,Ekaterina Chtchelkanova,Susan Misner,Cliff Saunders,Jayne Eastwood,Bruce Beaton,Roman Podhora,Robert Norman Smith,Sean Wayne Doyle,Steve Behal,Robbie Rox,Chita Rivera,Joey Pizzi,Scott Wise,Ken Ard,Marc Calamia,Niki Wray,Gregory Mitchell,Sebastian La Cause,Brendan Wall,Cleve Asbury,Rick Negron,Shaun Amyot,Eve Crawford,Bill Corsair,Bill Britt,Gerry Fiorini,Elizabeth Law,Joseph Scoren,Monique Ganderton,April Morgan,Marty Moreau,Conrad Dunn,Jonathan Whittaker,Rod Campbell,Brett Caruso"
Amadeus,4.5,4.21,0.29,,160,2:40,"English,German,Italian,Latin",Miloš Forman,1984,"Drama,Music,History",USA,12517,138160,"F. Murray Abraham,Tom Hulce,Elizabeth Berridge,Roy Dotrice,Simon Callow,Christine Ebersole,Jeffrey Jones,Barbara Bryne,Cynthia Nixon,Douglas Seale,Charles Kay,Kenny Baker,Martin Cavina,Roderick Cook,Milan Demjanenko,Peter DiGesu,Patrick Hines,Nicholas Kepros,Philip Lenkowsky,Lisbeth Bartlett,Richard Frank,Herman Meckler,Jonathan Moore,Brian Pettifer,Vincent Schiavelli,John Strauss"
The 400 Blows,4.0,4.25,-0.25,,99,1:39,"French,English",François Truffaut,1959,Drama,France,13221,101697,"Jean-Pierre Léaud,Claire Maurier,Albert Rémy,Georges Flamant,Patrick Auffay,Robert Beauvais,Yvonne Claudie,Pierre Repp,Guy Decomble,Daniel Couturier,François Nocher,Richard Kanayan,Renaud Fontanarosa,Michel Girard"
Casablanca,4.0,4.24,-0.24,08/16/2019,102,1:42,"English,German,French,Italian",Michael Curtiz,1942,"Romance,Drama",USA,26215,221677,"Humphrey Bogart,Ingrid Bergman,Paul Henreid,Claude Rains,Conrad Veidt,Sydney Greenstreet,Peter Lorre,S.Z. Sakall,Madeleine Lebeau,Dooley Wilson,Joy Page,John Qualen,Leonid Kinskey,Curt Bois,Enrique Acosta,Ed Agresti,Louis V. Arco,Frank Arnold,Leon Belasco,Nino Bellini,Oliver Blake,Monte Blue,Eugene Borden,Dick Botiller,Maurice Brierre,Sebastian Cabot,Anita Camargo,George M. Carleton,Spencer Chan,Melie Chang,Tex Cooper,Gino Corrado,Franco Corsaro,Adrienne D'Ambricourt,Marcel Dalio,Helmut Dantine,Jean De Briac,George Dee,Jean Del Val,Carl Deloro,Joseph DeVillard,Arthur Dulac"
Christian Mingle,0.5,1.18,-0.68,08/16/2019,99,1:39,"English,French",Corbin Bernsen,2014,"Romance,Drama,Comedy",USA,617,1727,"Lacey Chabert,Jonathan Patrick Moore,Stephen Tobolowsky,Saidah Arrika Ekulona,John O'Hurley,Morgan Fairchild,David Keith,Erin Bethea,Tony D. Czech,Jill Saunders,Sascha Alexander,Justin Dray,Jessa French,Jelynn Sophia,Anna Anderson"
Slumdog Millionaire,3.5,3.77,-0.27,,120,2:00,"English,French,Hindi",Danny Boyle,2008,"Drama,Romance",UK,9420,230818,"Dev Patel,Saurabh Shukla,Anil Kapoor,Rajendranath Zutshi,Jeneva Talwar,Freida Pinto,Irrfan Khan,Azharuddin Mohammed Ismail,Ayush Mahesh Khedekar,Jira Banjara,Sheikh Wali,Mahesh Manjrekar,Sanchita Choudhary,Himanshu Tyagi,Sharib Hashmi,Virendra Chatterjee,Feroze Khan,Sunil Kumar Agrawal,Virender Kumar,Devesh Rawal,Rubina Ali,Ankur Vikal,Tiger,Chirag Parmar,Nazneen Shaikh,Farzana Ansari,Anupam Shyam,Salim Chaus,Harvinder Kaur,Narendra Singh Bhati,Tanay Chheda,Ashutosh Lobo Gajiwala,Satya Mudgal,Janet de Vigne,William Relton,David Gilliam"
The Chorus,3.5,3.86,-0.36,08/16/2019,97,1:37,French,Christophe Barratier,2004,Drama,France,1571,27522,"Gérard Jugnot,François Berléand,Kad Merad,Jean-Paul Bonnaire,Marie Bunel,Jean-Baptiste Maunier,Maxence Perrin,Grégory Gatignol,Thomas Blumenthal,Cyril Bernicot,Philippe du Janerand,Carole Weiss,Erick Desmarestz,Didier Flamand,Jacques Perrin"
The Third Man,3.5,4.2,-0.7,08/16/2019,104,1:44,"English,Russian,German",Carol Reed,1949,"Thriller,Mystery",UK,10193,73795,"Joseph Cotten,Alida Valli,Orson Welles,Trevor Howard,Paul Hörbiger,Ernst Deutsch,Erich Ponto,Siegfried Breuer,Hedwig Bleibtreu,Bernard Lee,Wilfrid Hyde-White,Alexis Chesnakov,Thomas Gallagher,Herbert Halbik"
Us,4.5,3.72,0.78,08/16/2019,116,1:56,English,Jordan Peele,2019,"Horror,Mystery,Thriller",USA,70667,597863,"Lupita Nyong'o,Winston Duke,Shahadi Wright Joseph,Evan Alex,Tim Heidecker,Elisabeth Moss,Cali Sheldon,Noelle Sheldon,Yahya Abdul-Mateen II,Anna Diop,Madison Curry,Duke Nicholson,Napiera Groves,Kara Hayward"
Shazam!,2.0,3.31,-1.31,08/16/2019,132,2:12,English,David F. Sandberg,2019,"Comedy,Action,Fantasy",USA,37535,296071,"Zachary Levi,Asher Angel,Mark Strong,Jack Dylan Grazer,Adam Brody,Faithe Herman,Meagan Good,Grace Fulton,Michelle Borth,Ian Chen,Ross Butler,Jovan Armand,D.J. Cotrona,Marta Milans,Cooper Andrews,Djimon Hounsou,Ethan Pugiotto,John Glover,Landon Doak,Paul Braunstein,Nadine Roden,David Kohlsmith,Caroline Palmer,Emily Nixon,Carson MacCormac,Lotta Losten,Andi Osho"
The Theory of Everything,4.5,3.61,0.89,,123,2:03,"English,Latin,French,Italian",James Marsh,2014,"Drama,Romance",UK,10711,243088,"Eddie Redmayne,Felicity Jones,Charlie Cox,Emily Watson,Simon McBurney,David Thewlis,Maxine Peake,Harry Lloyd,Tom Prior,Sophie Perry,Finlay Wright-Stephens,Alice Orr-Ewing,Thomas Morrison,Michael Marcus,Gruffudd Glyn,Paul Longley,Guy Oliver-Watts,Lucy Chappell"
Nights of Cabiria,4.5,4.28,0.22,,110,1:50,Italian,Federico Fellini,1957,Drama,Italy,4976,31303,"Giulietta Masina,François Périer,Franca Marzi,Amedeo Nazzari,Aldo Silvani,Dorian Gray,Ennio Girolami,Mario Passante,Franco Balducci,Ciccio Barbi,Luciano Bonanni,Leo Catozzo,Mimmo Poli,Dominique Delouche"
Once Upon a Time… in Hollywood,4.0,3.79,0.21,08/11/2019,162,2:42,"English,Italian,Spanish",Quentin Tarantino,2019,"Thriller,Comedy,Drama",China,108682,834902,"Leonardo DiCaprio,Brad Pitt,Margot Robbie,Emile Hirsch,Margaret Qualley,Timothy Olyphant,Julia Butters,Austin Butler,Dakota Fanning,Bruce Dern,Mike Moh,Luke Perry,Damian Lewis,Al Pacino,Nicholas Hammond,Samantha Robinson,Rafał Zawierucha,Lorenza Izzo,Costa Ronin,Damon Herriman,Lena Dunham,Madisen Beaty,Mikey Madison,James Landry Hébert,Maya Hawke,Victoria Pedretti,Sydney Sweeney,Harley Quinn Smith,Dallas Jay Hunter,Kansas Bowling,Parker Love Bowling,Cassidy Vick Hice,Ruby Rose Skotchdopole,Danielle Harris,Josephine Valentina Clark,Scoot McNairy,Clifton Collins Jr.,Marco Rodríguez,Ramón Franco,Raúl Cardona"
Se7en,1.0,4.28,-3.28,,127,2:07,English,David Fincher,1995,"Thriller,Crime,Mystery",USA,51545,670849,"Brad Pitt,Morgan Freeman,Gwyneth Paltrow,Kevin Spacey,R. Lee Ermey,John C. McGinley,Julie Araskog,Mark Boone Junior,John Cassini,Reg E. Cathey,Peter Crombie,Richard Roundtree,Richard Schiff,Hawthorne James,Michael Massee,Leland Orser,Richard Portnow,Daniel Zacapa,Alfonso Freeman,Harris Savides"
A Separation,5.0,4.24,0.76,,123,2:03,Persian (Farsi),Asghar Farhadi,2011,Drama,Iran,7279,72746,"Leila Hatami,Payman Maadi,Shahab Hosseini,Sare Bayat,Sarina Farhadi,Babak Karimi,Ali-Asghar Shahbazi,Shirin Yazdanbakhsh,Kimia Hosseini,Merila Zarei,Mohammad Sajadian,Armine Zeytounchian,Bahareh Riahi"
Omar,5.0,3.64,1.36,,96,1:36,"Arabic,Hebrew (modern)",Hany Abu-Assad,2013,"Thriller,Romance,Drama",State of Palestine,560,4592,"Adam Bakri,Waleed Zuaiter,Leem Lubany,Samer Bisharat,Eyad Hourani,Mousa Habiib Allah,Doraid Liddawi,Adi Krayem,Foad Abed-Eihadi,Essam Abu Aabed,Anna Maria Hawa,Ziad Jarjoura,Wafaa Aon,Jehad Abu Assal,May Jabareen"
Mr. Nobody,4.5,3.71,0.79,,141,2:21,English,Jaco Van Dormael,2009,"Science Fiction,Fantasy,Drama,Romance",Belgium,4993,79856,"Jared Leto,Sarah Polley,Diane Kruger,Linh-Dan Pham,Rhys Ifans,Natasha Little,Toby Regbo,Juno Temple,Allan Corduner,Daniel Mays,Clare Stone,Audrey Giacomini,Thomas Byrne,Laura Brumagne,Noa De Costanzo,Léa Thonus,Anaïs Van Belle,Harold Manning,Pascal Duquenne,David Schaal,Laurent Capelluto,Harry Cleven,Andrew Simms,Ben Mansfield,Emily Tilson,Roline Skehan,Anders Morris,Nathan Boydell,Vincent Dupont,Jenna Wheeler-Hughes,Valérie-Marie Chadelaud,Stéphane Thiry,Bruno Verstraete,Alice van Dormael"
Coco,4.5,4.18,0.32,,105,1:45,"English,Spanish",Lee Unkrich,2017,"Fantasy,Family,Adventure,Animation,Music,Comedy",Mexico,49238,648491,"Anthony Gonzalez,Gael García Bernal,Benjamin Bratt,Alanna Ubach,Renée Victor,Jaime Camil,Alfonso Arau,Herbert Siguenza,Lombardo Boyar,Ana Ofelia Murguía,Sofía Espinosa,Dyana Ortelli,Gabriel Iglesias,Selene Luna,Natalia Cordova-Buckley,Edward James Olmos,Carla Medina,Luis Valdez,Blanca Araceli,Polo Rojas,Montse Hernandez,Octavio Solis,Cheech Marin,Salvador Reyes,John Ratzenberger,Antonio Sol,Liliana Barba Meinecke,Emmanuel Bernal,David Berón,Denise Blasor,Wilma Bonet,Alex Castillo,Vicki Davis"
Kill Bill: Vol. 1,4.0,4.14,-0.14,,111,1:51,"English,Japanese,French",Quentin Tarantino,2003,"Action,Crime",USA,45410,668363,"Uma Thurman,Lucy Liu,Vivica A. Fox,Daryl Hannah,David Carradine,Michael Madsen,Julie Dreyfus,Chiaki Kuriyama,Shin'ichi Chiba,Gordon Liu Chia-Hui,Michael Parks,Michael Bowen,Jun Kunimura,Kenji Ohba"
"Three Billboards Outside Ebbing, Missouri",4.0,3.98,0.02,,115,1:55,English,Martin McDonagh,2017,"Drama,Crime",UK,33156,390348,"Frances McDormand,Sam Rockwell,Woody Harrelson,Lucas Hedges,Abbie Cornish,Caleb Landry Jones,Peter Dinklage,John Hawkes,Samara Weaving,Zeljko Ivanek,Clarke Peters,Amanda Warren"
Eternal Sunshine of the Spotless Mind,3.5,4.21,-0.71,,108,1:48,English,Michel Gondry,2004,"Drama,Romance,Science Fiction",USA,62710,659130,"Jim Carrey,Kate Winslet,Kirsten Dunst,Mark Ruffalo,Elijah Wood,Tom Wilkinson,Jane Adams,David Cross,Deirdre O'Connell,Thomas Jay Ryan,Ryan Whitney,Lola Daehler,Debbon Ayer,Gerry Robert Byrne,Brian Price,Josh Flitter,Paulie Litt,Amir Ali Said,Lauren Adler"
The Favourite,4.5,4.02,0.48,,119,1:59,English,Yorgos Lanthimos,2018,"Comedy,Drama,Thriller",Ireland,49908,351260,"Olivia Colman,Emma Stone,Rachel Weisz,Nicholas Hoult,Joe Alwyn,Mark Gatiss,James Smith,Jenny Rainsford,Emma Delves,Faye Daveney,Paul Swaine,Jennifer White,Lilly-Rose Stevens"
Ex Machina,5.0,3.98,1.02,,108,1:48,English,Alex Garland,2015,"Drama,Science Fiction",UK,41841,497011,"Domhnall Gleeson,Alicia Vikander,Oscar Isaac,Sonoya Mizuno,Corey Johnson,Claire Selby,Symara A. Templeman,Gana Bayarsaikhan,Tiffany Pisani,Elina Alminas,Chelsea Li,Dan Pappaspanos"
