Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Don't Worry Darling,3.0,3.06,-0.06,11/10/2022,123,2:03,English,Olivia Wilde,2022,"Thriller,Mystery,Science Fiction",USA,140479,311418,"Florence Pugh,Harry Styles,Chris Pine,Olivia Wilde,Gemma Chan,KiKi Layne,Nick Kroll,Kate Berlant,Timothy Simons,Asif Ali,Sydney Chandler,Douglas Smith,Ari'el Stachel,Dita Von Teese,Daisy Sudeikis,Marcello Julian Reyes"
Barbarian,1.0,3.72,-2.72,10/20/2022,103,1:43,English,Zach Cregger,2022,"Horror,Thriller",USA,125833,305211,"Georgina Campbell,Bill Skarsgård,Justin Long,Matthew Patrick Davis,Richard Brake,Kurt Braunohler,Jaymes Butler,Sophie Sörensen,Rachel Fowler,J.R. Esposito,Kate Nichols,Kate Bosworth,Brooke Dillman"
Nope,3.5,3.89,-0.39,,130,2:10,English,Jordan Peele,2022,"Thriller,Mystery,Science Fiction,Horror",Japan,206806,584999,"Daniel Kaluuya,Keke Palmer,Brandon Perea,Steven Yeun,Michael Wincott,Wrenn Schmidt,Barbie Ferreira,Terry Notary,Devon Graye,Donna Mills,Oz Perkins,Eddie Jemison"
Aftersun,,4.17,,,102,1:42,"English,Turkish",Charlotte Wells,2022,Drama,Turkey,12508,28206,"Frankie Corio,Paul Mescal,Celia Rowlson-Hall,Sally Messham,Ayşe Parlak,Sophia Lamanova,Brooklyn Toulson,Spike Fearn,Harry Perdios,Frank Corio,Ruby Thompson,Ethan James Smith,Onur Ekşioğlu"
Top Gun: Maverick,5.0,4.13,0.87,,131,2:11,English,Joseph Kosinski,2022,"Drama,Action",USA,169281,481787,"Tom Cruise,Miles Teller,Jennifer Connelly,Jon Hamm,Glen Powell,Ed Harris,Val Kilmer,Lewis Pullman,Charles Parnell,Bashir Salahuddin,Monica Barbaro,Jay Ellis,Danny Ramirez,Jack Schumacher,Manny Jacinto,Kara Wang,Greg Tarzan Davis,Jake Picking,Raymond Lee"
Everything Everywhere All at Once,4.0,4.45,-0.45,,140,2:20,"English,Cantonese,Chinese",Daniel Scheinert,2022,"Adventure,Action,Science Fiction",USA,280353,770507,"Michelle Yeoh,Ke Huy Quan,Stephanie Hsu,James Hong,Jamie Lee Curtis,Tallie Medel,Jenny Slate,Harry Shum Jr.,Biff Wiff,Anthony Molinari,Peter Banifaz,Audrey Wasilewski,Andy Le,Brian Le,Daniel Scheinert,Sunita Mani"
The Batman,2.0,4.07,-2.07,,177,2:57,English,Matt Reeves,2022,"Mystery,Thriller,Crime",USA,329896,1095122,"Robert Pattinson,Zoë Kravitz,Paul Dano,Jeffrey Wright,John Turturro,Peter Sarsgaard,Andy Serkis,Colin Farrell,Jayme Lawson,Gil Perez-Abraham,Peter McDonald,Con O'Neill,Alex Ferns,Rupert Penry-Jones,Charlie Carver,Max Carver,Barry Keoghan,Kosha Engler,Archie Barnes,Janine Harouni,Hana Hrzic,Joseph Walker,Luke Roberts,Oscar Novak,Stella Stocker,Sandra Dickinson,Jack Bennett,Andre Nightingale,Richard James-Neale,Lorraine Tai,Joseph Balderrama,James Eeles,Dave Simon"
Spider-Man: No Way Home,2.5,4.04,-1.54,,148,2:28,"English,Tagalog",Jon Watts,2021,"Action,Adventure,Science Fiction",USA,267550,1061993,"Tom Holland,Zendaya,Benedict Cumberbatch,Jacob Batalon,Jon Favreau,Jamie Foxx,Willem Dafoe,Alfred Molina,Benedict Wong,Tony Revolori,Marisa Tomei,Andrew Garfield,Tobey Maguire,Angourie Rice,Arian Moayed,Paula Newsome,Hannibal Buress,Martin Starr,J.B. Smoove,J.K. Simmons,Rhys Ifans,Charlie Cox,Thomas Haden Church,Haroon Kahn"
Don't Look Up,1.0,3.12,-2.12,,138,2:18,English,Adam McKay,2021,"Science Fiction,Comedy",USA,170521,795179,"Jennifer Lawrence,Leonardo DiCaprio,Meryl Streep,Rob Morgan,Jonah Hill,Cate Blanchett,Mark Rylance,Tyler Perry,Timothée Chalamet,Ron Perlman,Ariana Grande,Kid Cudi,Himesh Patel,Melanie Lynskey,Michael Chiklis,Tomer Sisley,Paul Guilfoyle,Robert Joy,Jack Alberts,Ting Lik,Lance A. Williams,Shimali de Silva,Hettienne Park,Rafael Silva,Lonnie Farmer,Homa Sarabi Daunis,Barbara Douglass"
Encanto,4.0,3.69,0.31,,102,1:42,"English,Spanish",Byron Howard,2021,"Animation,Comedy,Family,Fantasy",USA,126120,513266,"Stephanie Beatriz,María Cecilia Botero,John Leguizamo,Mauro Castillo,Jessica Darrow,Angie Cepeda,Carolina Gaitán,Diane Guerrero,Wilmer Valderrama,Rhenzy Feliz,Ravi Cabot-Conyers,Adassa,Maluma,Rose Portillo,Juan Castano,Sarah-Nicole Robles,Hector Elias,Alan Tudyk,Olga Merediz"
Dune,2.0,3.96,-1.96,,155,2:35,"English,Chinese",Denis Villeneuve,2021,"Science Fiction,Adventure",USA,212747,871982,"Timothée Chalamet,Rebecca Ferguson,Oscar Isaac,Josh Brolin,Stellan Skarsgård,Dave Bautista,Sharon Duncan-Brewster,Stephen McKinley Henderson,Zendaya,Chang Chen,Charlotte Rampling,Jason Momoa,Javier Bardem,David Dastmalchian,Babs Olusanmokun,Golda Rosheuvel"
Shang-Chi and the Legend of the Ten Rings,2.0,3.65,-1.65,,132,2:12,"English,Chinese",Destin Daniel Cretton,2021,"Fantasy,Adventure,Action",USA,114440,537139,"Simu Liu,Tony Leung Chiu-wai,Awkwafina,Zhang Meng'er,Fala Chen,Michelle Yeoh,Yuen Wah,Ben Kingsley,Florian Munteanu,Andy Le,Paul He,Jayden Tianyi Zhang,Elodie Fong,Arnold Sun,Stephanie Hsu"
Tenet,5.0,3.42,1.58,,150,2:30,"English,Estonian",Christopher Nolan,2020,"Science Fiction,Action,Thriller",UK,128903,583408,"John David Washington,Robert Pattinson,Elizabeth Debicki,Kenneth Branagh,Dimple Kapadia,Himesh Patel,Aaron Taylor-Johnson,Michael Caine,Clémence Poésy,Martin Donovan,Andrew Howard,Yuri Kolokolnikov,Mark Krenik,Anthony Molinari,Rich Ceraulo Ko,Denzil Smith,Jonathan Camp,Julia-Maria Arnolds,Laurie Shepherd,Wes Chatham,Fiona Dourif,Kenneth Wolf Andersen Haugen,Marcel Sabat,Marek Angelstok,Klaus Peeter Rüütli"
Little Women,3.5,4.16,-0.66,,135,2:15,"English,French",Greta Gerwig,2019,"History,Drama,Romance",USA,127764,684008,"Saoirse Ronan,Florence Pugh,Emma Watson,Eliza Scanlen,Laura Dern,Timothée Chalamet,Meryl Streep,Tracy Letts,Bob Odenkirk,James Norton,Louis Garrel,Jayne Houdyshell,Chris Cooper,Rafael Silva,Mason Alban,Emily Edström,Maryann Plunkett,Hadley Robinson,Lonnie Farmer,Charlotte Kinder,Ana Kayne,Edgar Damatian"
Knives Out,1.0,4.05,-3.05,,131,2:11,"English,Spanish",Rian Johnson,2019,"Comedy,Mystery,Crime",USA,165282,1187062,"Daniel Craig,Chris Evans,Ana de Armas,Jamie Lee Curtis,Michael Shannon,Don Johnson,Toni Collette,Lakeith Stanfield,Christopher Plummer,Katherine Langford,Jaeden Martell,Riki Lindhome,Edi Patterson"
Joker,4.0,3.89,0.11,,122,2:02,English,Todd Phillips,2019,"Crime,Drama,Thriller",Canada,145953,1404906,"Joaquin Phoenix,Robert De Niro,Zazie Beetz,Frances Conroy,Brett Cullen,Shea Whigham,Bill Camp,Glenn Fleshler,Leigh Gill,Josh Pais,Rocco Luna,Marc Maron,Sondra James,Murphy Guyer,Douglas Hodge,Dante Pereira-Olson,Carrie Louise Putrello,Sharon Washington,Hannah Gross,Frank Wood,Brian Tyree Henry,April Grace,Mick Szal,Carl Lundstedt,Michael Benz,Ben Warheit,Gary Gulman,Sam Morril,Chris Redd,Mandela Bellamy,Demetrius Dotson II,Greer Barnes"
Uncut Gems,5.0,3.93,1.07,,136,2:16,English,Josh Safdie,2019,"Drama,Crime,Thriller",USA,118767,660476,"Adam Sandler,Lakeith Stanfield,Julia Fox,Kevin Garnett,Idina Menzel,Eric Bogosian,Judd Hirsch,Keith Williams Richards,Mike Francesa,Jonathan Aranbayev,Noa Fisher,The Weeknd,Mesfin Lamengo,Sun Zhi Hua-Hilton,Liang Wei-Hui-Duncan,Daneke Muhugeta,Habtunu Africho,Warren Finkelstein,Tommy Kominik,Maksud Agadjani,Ca$h Out,Andrea Linsky,Roman Persits,Pom Klementieff,Paloma Elsesser,Sean Ringgold,Jeremy Sample,Todd Vulpio,Damany Eastman,Gerard ""Dash"" McQuiller,Arthur Borukhov,Darien Howard"
Marriage Story,2.0,3.99,-1.99,,137,2:17,English,Noah Baumbach,2019,Drama,UK,87324,634526,"Adam Driver,Scarlett Johansson,Laura Dern,Alan Alda,Ray Liotta,Julie Hagerty,Merritt Wever,Azhy Robertson,Wallace Shawn,Martha Kelly,Mark O'Brien,Julia Greer,Matthew Maher,Eric Berryman,Mickey Sumner,Jasmine Cephas Jones,Gideon Glick,Motell Gyn Foster,David Turner,Raymond J. Lee,Mary Wiseman,Pete Simpson"
Spider-Man: Far From Home,2.0,3.5,-1.50,,129,2:09,"English,Czech,Dutch,German,Italian",Jon Watts,2019,"Adventure,Science Fiction,Action",USA,83391,766744,"Tom Holland,Samuel L. Jackson,Jake Gyllenhaal,Marisa Tomei,Jon Favreau,Zendaya,Jacob Batalon,Tony Revolori,Angourie Rice,Remy Hii,Martin Starr,J.B. Smoove,Jorge Lendeborg Jr.,Cobie Smulders,Numan Acar,Zach Barack,Zoha Rahman,Yasmin Mwanza,Joshua Sinclair-Evans,Tyler Luke Cunningham,Sebastián Viveros,Toni Garrn,Peter Billingsley,Clare Dunne,Nicholas Gleaves,Claire Rushbrook,J.K. Simmons,Dawn Michelle King,Jeroen van Koningsbrugge,Michael de Roos,Jan-Paul Buijs,Sergio Pierattini,Anjana Vasan,Brian Law,Evelyn Mok,Tatiana Lunardon,Giada Benedetti,Lukáš Bech,Alessandro Giuggioli,Petr Opava,Giuseppe Andriolo,Pat Kiernan,Shari Abdul,Maria Alexandrova,Kristen Alminta,Vincent Angel,Peter Arpesella,Lasco Atkins,Sitara Attaie,Peter Bankolé,Blair Barnette,Tuwaine Barrett,Anna Benamati,Pierre Bergman,Avondre E.D. Beverley,Bruno Bilotta,Sharon Blynn,Luigi Boccanfuso,Paolo Braghetto,Dante Brattelli,Jeff Bridges,Graham Burton,Ken Byrd,Sokol Cahani"
Midsommar,5.0,3.85,1.15,,147,2:27,"English,Swedish",Ari Aster,2019,"Drama,Horror,Mystery",Sweden,178338,1064634,"Florence Pugh,Jack Reynor,William Jackson Harper,Will Poulter,Vilhelm Blomgren,Isabelle Grill,Gunnel Fred,Ellora Torchia,Archie Madekwe,Henrik Norlén,Agnes Westerlund Rase,Julia Ragnarsson,Mats Blomgren,Lars Väringer,Anna Åström"
Once Upon a Time… in Hollywood,4.0,3.78,0.22,,162,2:42,"English,Italian,Spanish",Quentin Tarantino,2019,"Thriller,Comedy,Drama",China,121785,967831,"Leonardo DiCaprio,Brad Pitt,Margot Robbie,Emile Hirsch,Margaret Qualley,Timothy Olyphant,Julia Butters,Austin Butler,Dakota Fanning,Bruce Dern,Mike Moh,Luke Perry,Damian Lewis,Al Pacino,Nicholas Hammond,Samantha Robinson,Rafał Zawierucha,Lorenza Izzo,Costa Ronin,Damon Herriman,Lena Dunham,Madisen Beaty,Mikey Madison,James Landry Hébert,Maya Hawke,Victoria Pedretti,Sydney Sweeney,Harley Quinn Smith,Dallas Jay Hunter,Kansas Bowling,Parker Love Bowling,Cassidy Vick Hice,Ruby Rose Skotchdopole,Danielle Harris,Josephine Valentina Clark,Scoot McNairy,Clifton Collins Jr.,Marco Rodríguez,Ramón Franco,Raúl Cardona"
Parasite,5.0,4.58,0.42,,133,2:13,"Korean,English,German",Bong Joon-ho,2019,"Comedy,Drama,Thriller",South Korea,191511,1510817,"Song Kang-ho,Lee Sun-kyun,Cho Yeo-jeong,Choi Woo-shik,Park So-dam,Lee Jung-eun,Jang Hye-jin,Park Myung-hoon,Jung Ji-so,Jung Hyeon-jun,Park Keun-rok,Jung Yi-seo,Cho Jae-myung,Jeong Ik-han,Kim Gyu-baek,Ahn Seong-bong,Yoon Young-woo,Park Jae-wook"
Avengers: Endgame,5.0,3.93,1.07,,181,3:01,"English,Japanese,Xhosa",Anthony Russo,2019,"Adventure,Science Fiction,Action",USA,102490,1017756,"Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,Scarlett Johansson,Jeremy Renner,Don Cheadle,Paul Rudd,Benedict Cumberbatch,Chadwick Boseman,Brie Larson,Tom Holland,Karen Gillan,Zoe Saldaña,Evangeline Lilly,Tessa Thompson,Rene Russo,Elizabeth Olsen,Anthony Mackie,Sebastian Stan,Tom Hiddleston,Danai Gurira,Benedict Wong,Pom Klementieff,Dave Bautista,Letitia Wright,John Slattery,Tilda Swinton,Jon Favreau,Hayley Atwell,Natalie Portman,Marisa Tomei,Taika Waititi,Angela Bassett,Michael Douglas,Michelle Pfeiffer,William Hurt,Cobie Smulders,Sean Gunn,Winston Duke,Linda Cardellini,Maximiliano Hernández,Frank Grillo,Hiroyuki Sanada,Tom Vaughan-Lawlor"
Booksmart,5.0,3.83,1.17,,102,1:42,"English,Chinese,Spanish",Olivia Wilde,2019,Comedy,USA,87068,457751,"Kaitlyn Dever,Beanie Feldstein,Jessica Williams,Jason Sudeikis,Lisa Kudrow,Will Forte,Victoria Ruesga,Mason Gooding,Skyler Gisondo,Diana Silvers,Molly Gordon,Billie Lourd"
Us,4.5,3.73,0.77,,116,1:56,English,Jordan Peele,2019,"Horror,Mystery,Thriller",USA,87156,731099,"Lupita Nyong'o,Winston Duke,Shahadi Wright Joseph,Evan Alex,Tim Heidecker,Elisabeth Moss,Cali Sheldon,Noelle Sheldon,Yahya Abdul-Mateen II,Anna Diop,Madison Curry,Duke Nicholson,Napiera Groves,Kara Hayward"
Captain Marvel,1.0,2.95,-1.95,,124,2:04,English,Ryan Fleck,2019,"Science Fiction,Action,Adventure",USA,66137,629805,"Brie Larson,Samuel L. Jackson,Ben Mendelsohn,Jude Law,Annette Bening,Djimon Hounsou,Lee Pace,Lashana Lynch,Gemma Chan,Clark Gregg,Rune Temte,Algenis Perez Soto,Mckenna Grace,Akira Akbar,Matthew Maher,Chuku Modu,Vik Sahay,Colin Ford,Kenneth Mitchell,Stephen A. Chang,Pete Ploszek"
Bohemian Rhapsody,4.0,3.44,0.56,,135,2:15,English,Bryan Singer,2018,"Music,History,Drama",UK,52674,629314,"Rami Malek,Gwilym Lee,Ben Hardy,Joseph Mazzello,Lucy Boynton,Aidan Gillen,Allen Leech,Tom Hollander,Mike Myers,Aaron McCusker,Meneka Das,Ace Bhatti,Priya Blackburn,Max Bennett,Dermot Murphy,Dickie Beau,Jack Roth,Neil Fox-Roberts,Jess Radomska,Michelle Duncan,Ross Green,Bruce Mackinnon,Joshua Higgott"
BlacKkKlansman,5.0,3.94,1.06,,135,2:15,English,Spike Lee,2018,"Comedy,History,Crime,Drama",USA,45287,502817,"John David Washington,Adam Driver,Topher Grace,Laura Harrier,Alec Baldwin,Jasper Pääkkönen,Corey Hawkins,Paul Walter Hauser,Ryan Eggold,Isiah Whitlock Jr.,Robert John Burke,Brian Tarantina,Arthur J. Nascarella,Ken Garito,Frederick Weller"
Avengers: Infinity War,5.0,4,1.00,,149,2:29,"English,Xhosa",Anthony Russo,2018,"Adventure,Action,Science Fiction",USA,85192,1062293,"Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Chris Evans,Scarlett Johansson,Benedict Cumberbatch,Tom Holland,Chadwick Boseman,Don Cheadle,Zoe Saldaña,Karen Gillan,Elizabeth Olsen,Paul Bettany,Anthony Mackie,Sebastian Stan,Tom Hiddleston,Idris Elba,Danai Gurira,Peter Dinklage,Benedict Wong,Pom Klementieff,Dave Bautista,Vin Diesel,Bradley Cooper,Gwyneth Paltrow,Benicio del Toro"
A Quiet Place,4.0,3.71,0.29,,91,1:31,English,John Krasinski,2018,"Science Fiction,Drama,Horror",USA,62951,727150,"Emily Blunt,John Krasinski,Millicent Simmonds,Noah Jupe,Cade Woodward,Leon Russom,Rhoda Pell"
Black Panther,5.0,3.74,1.26,,135,2:15,"English,Korean,Swahili,Xhosa",Ryan Coogler,2018,"Action,Adventure,Science Fiction",USA,70303,1005157,"Chadwick Boseman,Michael B. Jordan,Lupita Nyong'o,Danai Gurira,Martin Freeman,Daniel Kaluuya,Letitia Wright,Winston Duke,Sterling K. Brown,Florence Kasumba,John Kani,Angela Bassett,Forest Whitaker,Andy Serkis,David S. Lee,Nabiyah Be,Isaach De Bankolé,Connie Chiume,Dorothy Steel,Danny Sapani,Sydelle Noel,Marija Abney,Zola Williams,Janeshia Adams-Ginyard,Maria Hippolyte,Marie Mouroum"
Hereditary,4.0,4.02,-0.02,10/31/2022,128,2:08,English,Ari Aster,2018,"Thriller,Horror,Mystery",USA,114436,755916,"Toni Collette,Alex Wolff,Milly Shapiro,Ann Dowd,Gabriel Byrne,Mallory Bechtel,Ari Aster,Kathleen Chalfant,Christy Summerhays,Brock McKinney,Jake Brown,Morgan Lund"
Sorry to Bother You,3.5,3.76,-0.26,,112,1:52,English,Boots Riley,2018,"Comedy,Fantasy,Science Fiction",USA,57889,277961,"Lakeith Stanfield,Tessa Thompson,Jermaine Fowler,Omari Hardwick,Terry Crews,Patton Oswalt,David Cross,Danny Glover,Steven Yeun,Armie Hammer,Mahari Crown,Lily James"
Coco,5.0,4.17,0.83,,105,1:45,"English,Spanish",Lee Unkrich,2017,"Fantasy,Family,Adventure,Animation,Music,Comedy",Mexico,57337,767748,"Anthony Gonzalez,Gael García Bernal,Benjamin Bratt,Alanna Ubach,Renée Victor,Jaime Camil,Alfonso Arau,Herbert Siguenza,Lombardo Boyar,Ana Ofelia Murguía,Sofía Espinosa,Dyana Ortelli,Gabriel Iglesias,Selene Luna,Natalia Cordova-Buckley,Edward James Olmos,Carla Medina,Luis Valdez,Blanca Araceli,Polo Rojas,Montse Hernandez,Octavio Solis,Cheech Marin,Salvador Reyes,John Ratzenberger,Antonio Sol,Liliana Barba Meinecke,Emmanuel Bernal,David Berón,Denise Blasor,Wilma Bonet,Alex Castillo"
Thor: Ragnarok,5.0,3.87,1.13,,131,2:11,English,Taika Waititi,2017,"Adventure,Action,Science Fiction,Fantasy,Comedy",USA,70758,854545,"Chris Hemsworth,Tom Hiddleston,Cate Blanchett,Tessa Thompson,Jeff Goldblum,Idris Elba,Karl Urban,Mark Ruffalo,Anthony Hopkins,Benedict Cumberbatch,Taika Waititi,Rachel House,Clancy Brown,Tadanobu Asano,Ray Stevenson,Zachary Levi,Stan Lee,Georgia Blizzard,Amali Golden,Luke Hemsworth,Sam Neill,Matt Damon"
Blade Runner 2049,5.0,4.1,0.90,,164,2:44,"English,Finnish,Hungarian,Japanese,Russian,Somali,Spanish",Denis Villeneuve,2017,"Science Fiction,Drama",Canada,80816,639768,"Ryan Gosling,Ana de Armas,Harrison Ford,Jared Leto,Sylvia Hoeks,Dave Bautista,Robin Wright,Mackenzie Davis,David Dastmalchian,Hiam Abbass,Carla Juri,Lennie James,Barkhad Abdi,Wood Harris,Edward James Olmos,Tómas Lemarquis"
"I, Tonya",4.0,3.87,0.13,,120,2:00,English,Craig Gillespie,2017,Drama,USA,46831,418805,"Margot Robbie,Sebastian Stan,Julianne Nicholson,Paul Walter Hauser,Bobby Cannavale,Allison Janney,Bojana Novaković,Mckenna Grace,Caitlin Carver,Maizie Smith,Suehyla El-Attar,Jason Davis,Mea Allen,Cory Chapman,Amy Fox,Cara Mantella"
It,2.0,3.52,-1.52,,135,2:15,English,Andy Muschietti,2017,"Horror,Fantasy",USA,58906,748477,"Jaeden Martell,Jeremy Ray Taylor,Sophia Lillis,Finn Wolfhard,Chosen Jacobs,Jack Dylan Grazer,Wyatt Oleff,Bill Skarsgård,Nicholas Hamilton,Jake Sim,Logan Thompson,Owen Teague,Jackson Robert Scott,Stephen Bogaert,Stuart Hughes,Geoffrey Pounsett,Pip Dwyer,Molly Atkinson"
Lady Bird,5.0,3.88,1.12,,94,1:34,English,Greta Gerwig,2017,"Drama,Comedy",USA,118824,945470,"Saoirse Ronan,Laurie Metcalf,Tracy Letts,Beanie Feldstein,Lucas Hedges,Timothée Chalamet,Jordan Rodrigues,Marielle Scott,Odeya Rush,Lois Smith,Stephen McKinley Henderson,Jake McDorman,John Karna,Bayne Gibby,Laura Marano,Marietta DePrima,Daniel Zovatto,Kristen Cloke,Andy Buckley,Paul Keller,Kathryn Newton"
The Shape of Water,4.0,3.68,0.32,,123,2:03,"English,Russian",Guillermo del Toro,2017,"Drama,Romance,Fantasy",USA,48192,509189,"Sally Hawkins,Doug Jones,Michael Shannon,Richard Jenkins,Octavia Spencer,Michael Stuhlbarg,David Hewlett,Nick Searcy,Stewart Arnott,Nigel Bennett,Lauren Lee Smith,Martin Roach,Allegra Fulton,John Kapelos,Morgan Kelly,Wendy Lyon,Madison Ferguson"
Dunkirk,4.0,3.79,0.21,,107,1:47,"English,French,German",Christopher Nolan,2017,"War,Drama,Action",France,55788,708910,"Fionn Whitehead,Tom Hardy,Mark Rylance,Kenneth Branagh,Cillian Murphy,Barry Keoghan,Harry Styles,Aneurin Barnard,Damien Bonnard,Lee Armstrong,James Bloor,Tom Glynn-Carney,Jack Lowden,Luke Thompson,Michel Biel,Constantin Balsan,Billy Howle,Mikey Collins,Callum Blake,Dean Ridge"
Spider-Man: Homecoming,3.0,3.59,-0.59,,133,2:13,English,Jon Watts,2017,"Science Fiction,Action,Adventure,Drama",USA,63101,858092,"Tom Holland,Michael Keaton,Robert Downey Jr.,Marisa Tomei,Jon Favreau,Gwyneth Paltrow,Zendaya,Donald Glover,Jacob Batalon,Laura Harrier,Tony Revolori,Bokeem Woodbine,Tyne Daly,Abraham Attah,Hannibal Buress,Kenneth Choi,Selenis Leyva,Angourie Rice,Martin Starr,Garcelle Beauvais,Michael Chernus,Michael Mando,Logan Marshall-Green,Jennifer Connelly,Gary Weeks,Christopher Berry,Jorge Lendeborg Jr.,Tunde Adebimpe,Tiffany Espensen,Isabella Amara,Michael Barbieri,Josie Totah"
