Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Leaving Las Vegas,3.67,111,1:51,English,Mike Figgis,1995,"Romance,Drama",USA,4496,35250,"Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Steven Weber,Kim Adams,Emily Procter,Stuart Regen,Valeria Golino,Graham Beckel,Albert Henderson,Shashi Bhatia,Carey Lowell,Anne Lange,Thomas Kopache,Vincent Ward,Lucinda Jenney"
The Abyss,3.59,139,2:19,English,James Cameron,1989,"Thriller,Adventure,Action,Science Fiction",USA,5138,45299,"Ed Harris,Mary Elizabeth Mastrantonio,Michael Biehn,Leo Burmester,Todd Graff,John Bedford Lloyd,Kimberly Scott,Chris Elliott,J. C. Quinn,Captain Kidd Brewer Jr.,George Robert Klek,Christopher Murphy,Adam Nelson"
Animal House,3.47,109,1:49,English,John Landis,1978,Comedy,USA,3802,43275,"John Belushi,Tim Matheson,John Vernon,Verna Bloom,Tom Hulce,Cesare Danova,Peter Riegert,Mary Louise Weller,Stephen Furst,James Widdoes,Bruce McGill,Mark Metcalf,DeWayne Jessie,Karen Allen,James Daughton,Martha Smith"
Pather Panchali,4.28,125,2:05,"Bengali, Bangla",Satyajit Ray,1955,Drama,India,4470,24698,"Subir Banerjee,Uma Das Gupta,Karuna Banerjee,Kanu Bannerjee,Chunibala Devi,Runki Banerjee,Reba Devi,Aparna Devi,Tulsi Chakraborty,Haren Banerjee,Rampada Das,Nibhanani Devi,Rama Gangopadhaya,Roma Ganguli,Binoy Mukherjee,Haridhan Nag,Harimohan Nag,Kshirod Roy,Suren Roy"
West Side Story,3.79,152,2:32,"English,Spanish",Robert Wise,1961,"Romance,Drama,Crime",USA,15929,104278,"Natalie Wood,Richard Beymer,Russ Tamblyn,Rita Moreno,George Chakiris,Simon Oakland,Ned Glass,William Bramley,Tucker Smith,Tony Mordente,David Winters,Eliot Feld,Bert Michaels,David Bean,Robert Banas,Scooter Teague,Harvey Evans,Tommy Abbott,Susan Oakes"
Winter Light,4.15,80,1:20,Swedish,Ingmar Bergman,1963,Drama,Sweden,4795,29792,"Gunnar Björnstrand,Ingrid Thulin,Gunnel Lindblom,Max von Sydow,Allan Edwall,Kolbjörn Knudsen,Olof Thunberg,Elsa Ebbesen-Thornblad,Tor Borong,Bertha Sånnell,Helena Palmgren,Eddie Axberg,Lars-Owe Carlberg,Ingmari Hjort,Stefan Larsson,Johan Olafs,Lars-Olof Andersson,Christer Öhman"
La Dolce Vita,4.22,176,2:56,"Italian,German,English,French",Federico Fellini,1960,"Drama,Comedy",France,6586,54888,"Marcello Mastroianni,Anita Ekberg,Anouk Aimée,Yvonne Furneaux,Magali Noël,Alain Cuny,Annibale Ninchi,Walter Santesso,Valeria Ciangottini,Riccardo Garrone,Ida Galli,Audrey McDonald,Polidor,Alain Dijon,Mino Doro,Giulio Girola,Laura Betti,Nico,Domino,Carlo Musto,Enzo Cerusico,Giulio Paradisi,Enzo Doria,Enrico Glori,Adriana Moneta,Massimo Busetti,Lex Barker,Jacques Sernas,Nadia Gray,Giuseppe Addobbati,Conte Brunoro Serego Aligheri,Gabriella Andreini,Federika André,Armando Annuale,Joan Antequera,Juan Antequero,Gianni Baghino,Nadia Balabine,Ignazio Balsamo,Remo Benedetti,Andrea Bianchi,Lars Bloch,Leonardo Botta,Ida Bracci Dorati,Ferdinando Brofferio,Giovanna Busetti,Tito Buzzo,Daniela Calvino,Tony Campanino,Fabrizio Capucci,Donato Castellaneta,Adriano Celentano,Elisabetta Cini,Giulio Citti,Leo Coleman,Nani Colombo,Mario Conocchia,Francesco Consalvo,Tiziano Cortini,Decimo Cristiani,Mario De Grenet,Andrea De Pino,Adele De Rossi,Donatella Della Nora,Christine Denise,Katherine Denise"
Ed Wood,4.02,127,2:07,English,Tim Burton,1994,"Comedy,Drama,History",USA,7662,69632,"Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,Bill Murray,Lisa Marie,George Steele,G. D. Spradlin,Vincent D'Onofrio,Mike Starr,Max Casella,Brent Hinkley,Jim Myers,Juliet Landau,Clive Rosengren,Norman Alden,Leonard Termo,Ned Bellamy,Danny Dayton,Ross Manarchy,Bill Cusack,Stanley DeSantis,Biff Yeager,Joseph R. Gannascoli,Carmen Filpi,Lisa Malkiewicz,Melora Walters"
Pride & Prejudice,4.12,127,2:07,English,Joe Wright,2005,"Drama,Romance",France,53652,276071,"Keira Knightley,Matthew Macfadyen,Brenda Blethyn,Donald Sutherland,Judi Dench,Tom Hollander,Rosamund Pike,Jena Malone,Kelly Reilly,Claudie Blakley,Peter Wight,Penelope Wilton"
The Oath,3.63,90,1:30,"English,Arabic",Laura Poitras,2010,Documentary,Cuba,78,508,"Osama bin Laden,Salim Hamdan,Abu Jandal"
Ivan's Childhood,4.1,95,1:35,"Russian,German",Andrei Tarkovsky,1962,"War,Drama",USSR,5829,41556,"Nikolay Burlyaev,Valentin Zubkov,Nikolay Grinko,Yevgeni Zharikov,Valentina Malyavina,Irma Raush,Stepan Krylov,Dmitri Milyutenko,Andrei Konchalovsky"
Lamb,3.17,106,1:46,Icelandic,Valdimar Jóhannsson,2021,"Fantasy,Horror,Drama",Iceland,26028,77224,"Noomi Rapace,Hilmir Snær Guðnason,Björn Hlynur Haraldsson,Ingvar E. Sigurðsson,Ester Bibi,Sigurður Elvar Viðarson,Theodór Ingi Ólafsson,Arnþruður Dögg Sigurðardóttir,Gunnar Þor Karlsson,Lára Björk Hall"
The Young Girls of Rochefort,4.24,126,2:06,French,Jacques Demy,1967,"Comedy,Drama,Romance",France,9186,27772,"Catherine Deneuve,Françoise Dorléac,Jacques Perrin,Gene Kelly,Danielle Darrieux,Michel Piccoli,George Chakiris,Grover Dale,Jacques Riberolles,Geneviève Thénier,Henri Crémieux,Pamela Hart,Leslie North,Patrick Jeantet,René Pascal,Dorothée Blanck,Daniel Moquay,Daniel Gall,Bernard Fradet,Remy Brozek,Véronique Duval,Pierre Caden,Peter Ardran,Wendy Barry,Sarah Butler,Anne Chapman,Jane Darling,Tudor Davies"
An Elephant Sitting Still,4.24,234,3:54,Chinese,Hu Bo,2018,Drama,China,4323,16775,"Peng Yuchang,Wang Yuwen,Zhang Yu,Li Congxi,Zhenghui Ling,Xiaolong Zhang,Li Danyi,Kong Wei,Kong Yixin,Chaobei Wang,Wang Xueyang,Zhu Yan Man Zi,Zhaoyan Guozhang,Li Suyun,Huang Ximan,Li Qing,He Miaomiao,Li Binyuan"
Crimes and Misdemeanors,3.95,104,1:44,English,Woody Allen,1989,"Comedy,Drama",USA,2209,27776,"Woody Allen,Martin Landau,Anjelica Huston,Joanna Gleason,Alan Alda,Sam Waterston,Jerry Orbach,Jenny Nichols,Mia Farrow,Caroline Aaron,Daryl Hannah,Bill Bernstein,Claire Bloom,Stephanie Roth Haberle,Gregg Edelman,George J. Manos,Dolores Sutton,Donna Castellano,Joel Fogel,Thomas Crowe,Kenny Vance,Jerry Zaks,Rebecca Schull,David S. Howard"
Ponyo,3.97,100,1:40,Japanese,Hayao Miyazaki,2008,"Fantasy,Animation,Family",Japan,25872,202219,"Yuria Nara,Hiroki Doi,George Tokoro,Tomoko Yamaguchi,Yuki Amami,Kazushige Nagashima,Akiko Yano,Shinichi Hatori,Tokie Hidari,Rumi Hiiragi,Tomoko Naraoka,Kazuko Yoshiyuki,Eimi Hiraoka,Nozomi Ōhashi,Akiko Takeguchi"
Castle in the Sky,4,125,2:05,Japanese,Hayao Miyazaki,1986,"Romance,Fantasy,Animation,Family,Action,Adventure",Japan,15197,134781,"Keiko Yokozawa,Mayumi Tanaka,Minori Terada,Kotoe Hatsui,Fujio Tokita,Ichirō Nagai,Hiroshi Ito,Machiko Washio,Takumi Kamiyama,Yoshito Yasuhara,Sukekiyo Kameyama,Eken Mine,TARAKO,Masashi Sugawara,Reiko Suzuki,Toshihiko Seki,Hochu Otsuka,Megumi Hayashibara,Tomomichi Nishimura"
The Tale of the Princess Kaguya,4.16,137,2:17,Japanese,Isao Takahata,2013,"Drama,Fantasy,Animation",Japan,10294,72053,"Aki Asakura,Kengo Kora,Takeo Chii,Nobuko Miyamoto,Atsuko Takahata,Tomoko Tabata,Shinosuke Tatekawa,Takaya Kamikawa,Hikaru Ijūin,Ryûdô Uzaki,Shichinosuke Nakamura,Isao Hashizume,Tatsuya Nakadai,Yukiji Asaoka,Tamaki Kojo,Yuji Miyake,Mirai Uchida,Hiroyuki Yamamoto"
Woman in the Dunes,4.36,147,2:27,Japanese,Hiroshi Teshigahara,1964,"Drama,Thriller",Japan,4224,23718,"Eiji Okada,Kyōko Kishida,Hiroko Itō,Kōji Mitsui,Sen Yano,Ginzô Sekiguchi"
The Ascent,4.29,111,1:51,"Russian,German",Larisa Shepitko,1977,"War,Drama",USSR,3569,16021,"Boris Plotnikov,Vladimir Gostyukhin,Sergey Yakovlev,Lyudmila Polyakova,Viktoriya Goldentul,Anatoliy Solonitsyn,Mariya Vinogradova,Nikolai Sektimenko,Anatoli Chebotaryov,Sergei Kanishchev,Vasili Kravtsov,Mikhail Selyutin,Leonid Yukhin,Aleksandr Zvenigorskiy,Vladimir Rudyy"
Carrie,3.85,98,1:38,English,Brian De Palma,1976,"Horror,Thriller",USA,24062,196738,"Sissy Spacek,Piper Laurie,Amy Irving,William Katt,John Travolta,Nancy Allen,Betty Buckley,P.J. Soles,Priscilla Pointer,Sydney Lassick,Stefan Gierasch,Michael Talbott"
"Quo vadis, Aida?",4.08,104,1:44,"Serbian,English,Bosnian,Dutch",Jasmila Žbanić,2020,"War,Drama",Germany,4952,21611,"Jasna Đuričić,Izudin Bajrović,Boris Ler,Dino Bajrović,Johan Heldenbergh,Raymond Thiry,Boris Isaković,Emir Hadžihafizbegović,Reinout Bussemaker,Teun Luijkx,Juda Goslinga"
Taipei Story,4.03,120,2:00,Chinese,Edward Yang,1985,Drama,Taiwan,2926,14047,"Chin Tsai,Hou Hsiao-hsien,Wu Nien-Jen,Lin Hsiu-Ling,Kelly Ko,Ko I-Chen,Fan Mei,Wu Ping-nan,Yang Li-yin,Grace Chen Shu-Fang,Lai Te-Nan,Peng Sun,De-ming Lyu,Nai-Chu Ting,Shu-yao Yang"
A Dog's Will,4.53,104,1:44,Portuguese,Guel Arraes,2000,"Adventure,Drama,Fantasy,Comedy",Brazil,3304,37414,"Matheus Nachtergaele,Selton Mello,Rogério Cardoso,Denise Fraga,Diogo Vilela,Luís Melo,Virginia Cavendish,Bruno Garcia,Enrique Díaz,Maurício Gonçalves,Aramis Trindade,Marco Nanini,Paulo Goulart,Lima Duarte,Fernanda Montenegro"
Terrorizers,4.08,109,1:49,Chinese,Edward Yang,1986,"Crime,Drama",Taiwan,2573,13676,"Cora Miao,Lee Lichun,King Shih-Chieh,Wang An,Shaojun Ma,Gu Bao-Ming,Feng Kang Chu,Shanqun Hong,Jiaqing Huang,Te-Ming Lu,Chonghua Ni,Ming-Yang Shih,Zhiwen Xiao,Yu An-Shun"
Blue Collar,4.04,114,1:54,English,Paul Schrader,1978,"Crime,Drama",USA,2713,11475,"Richard Pryor,Harvey Keitel,Yaphet Kotto,Ed Begley Jr.,Harry Bellaver,George Memmoli,Lucy Saroyan,Lane Smith,Cliff DeYoung,Borah Silver,Chip Fields,Harry Northup,Milton Selzer"
Blackhat,2.87,133,2:13,"English,Cantonese,Chinese,German,Indonesian,Italian,Spanish",Michael Mann,2015,"Action,Thriller,Crime",USA,7163,30025,"Chris Hemsworth,Leehom Wang,Tang Wei,Viola Davis,Holt McCallany,Andy On,Ritchie Coster,Christian Borle,John Ortiz,Yorick van Wageningen,Tyson Chak,Brandon Molale,Danny Burstein,Archie Kao,Abhi Sinha,Jason Butler Harner,Manny Montana,Spencer Garrett,Shi Liang,Kan Mok,David Lee McKinney,Sophia Santi,José Luis Márquez,Victor Chi,Peter Jae,Eddie Cheung,Tommy Wong,Ivan Ngan,Courtney Wu,Adrian Pang,Kirt Kishita,Leanne Li"
The Manchurian Candidate,3.94,126,2:06,English,John Frankenheimer,1962,"Drama,Mystery,Thriller",USA,3450,23841,"Frank Sinatra,Laurence Harvey,Angela Lansbury,James Gregory,Janet Leigh,Henry Silva,Leslie Parrish,John McGiver,Khigh Dhiegh,James Edwards,Douglas Henderson,Albert Paulsen,Barry Kelley,Lloyd Corrigan,Madame Spivy,Bess Flowers"
Le Samouraï,4.15,105,1:45,French,Jean-Pierre Melville,1967,"Thriller,Crime",France,10668,59833,"Alain Delon,François Périer,Nathalie Delon,Cathy Rosier,Michel Boisrond,Catherine Jourdan,Jean-Pierre Posier,Robert Favart,Jacques Leroy,Roger Fradet,Carlo Nell"
Army of Shadows,4.24,145,2:25,"French,English,German",Jean-Pierre Melville,1969,"Drama,War,Thriller",France,3048,20812,"Lino Ventura,Paul Meurisse,Jean-Pierre Cassel,Simone Signoret,Claude Mann,Paul Crauchet,Christian Barbier,Serge Reggiani,Alain Dekok,Alain Mottet,Alain Libolt,Jean-Marie Robain"
Hard Boiled,4.07,126,2:06,"Cantonese,Chinese,English",John Woo,1992,"Action,Crime,Thriller",Hong Kong,6589,33972,"Chow Yun-Fat,Tony Leung Chiu-wai,Anthony Wong,Teresa Mo,Philip Chan Yan-Kin,Philip Kwok Chun-Fung,Kwan Hoi-San,Stephen Tung Wai,Bowie Lam,Bobby Au-Yeung,Lau Kong,John Woo"
Kingdom of Heaven,3.39,144,2:24,"English,Arabic,Italian,Latin",Ridley Scott,2005,"Drama,Action,History,Adventure,War",Germany,4456,51748,"Orlando Bloom,Eva Green,Jeremy Irons,David Thewlis,Liam Neeson,Ghassan Massoud,Brendan Gleeson,Marton Csokas,Edward Norton,Michael Sheen,Alexander Siddig,Khaled El Nabawy,Nikolaj Coster-Waldau,Kevin McKidd,Velibor Topic,Jon Finch"
Bitter Lake,4.04,135,2:15,"English,Arabic",Adam Curtis,2015,Documentary,UK,630,3921,Adam Curtis
The Century of the Self,4.25,235,3:55,English,Adam Curtis,2002,Documentary,UK,547,3724,"Adam Curtis,Anne Bernays,Martin Bergmann,Robert Reich,Edward L. Bernays,Sigmund Freud,Anna Freud,Wilhelm Reich,Tony Blair,Margaret Thatcher,Bill Clinton,Ronald Reagan"
All Watched Over by Machines of Loving Grace,4.09,180,3:00,English,Adam Curtis,2011,Documentary,UK,393,2292,"Adam Curtis,Stewart Brand,Peder Anker,David Attenborough,Richard Brautigan,Bill Clinton,Richard Dawkins,Tord Björk,Daniel Botkin,Barbara Branden,Nathaniel Branden,Rachel Carpenter,Jay Forrester,Randall Gibson"
HyperNormalisation,4.1,167,2:47,"English,Russian",Adam Curtis,2016,Documentary,UK,2424,12616,"Adam Curtis,Donald Trump,Vladimir Putin,Ronald Reagan,Henry Kissinger,Gordon Brown,Jane Fonda,Ivana Trump,Benjamin Netanyahu,Tony Blair,George W. Bush,Barack Obama,David Cameron,Nigel Farage,Bill Clinton,Hillary Clinton,Muammar Gaddafi"
Tampopo,4.24,115,1:55,Japanese,Juzo Itami,1985,Comedy,Japan,11627,41403,"Tsutomu Yamazaki,Nobuko Miyamoto,Ken Watanabe,Koji Yakusho,Rikiya Yasuoka,Hyōe Enoki,Gō Awazu,Mario Abe,Izumi Hara,Isao Hashizume,Hisashi Igawa,Toshimune Kato,Kenso Kato"
Late Spring,4.26,110,1:50,Japanese,Yasujirō Ozu,1949,Drama,Japan,4403,24514,"Chishū Ryū,Setsuko Hara,Yumeji Tsukioka,Haruko Sugimura,Hohi Aoki,Jun Usami,Kuniko Miyake,Masao Mishima,Yoshiko Tsubouchi,Yôko Katsuragi,Toyo Takahashi,Jun Tanizaki"
In the Name of the Father,4.01,133,2:13,English,Jim Sheridan,1993,Drama,UK,2933,36026,"Daniel Day-Lewis,Pete Postlethwaite,Emma Thompson,John Lynch,Corin Redgrave,Beatie Edney,John Benfield,Paterson Joseph,Marie Jones,Gerard McSorley,Frank Harper,Mark Sheppard,Don Baker,Alison Crosbie,Philip King,Nye Heron,Anthony Brophy,Frankie McCafferty,Paul Warriner,Julian Walsh,Stuart Wolfenden,Jo Connor,Karen Carlisle,Seamus Moran,Billy Byrne,Maureen McBride,Jane Nolan,Laurence Griffin,Jason Murtagh,Kelly McKeavney,Joanna Irvine,Fiona Daly,Catherine Dunne,Anna Megan,Leah McCullagh,Saffron Burrows,Jamie Harris,Britta Smith,Barbara Mulcahy,Mick Tohill,Peter Sheridan Snr."
Fanny and Alexander,4.32,188,3:08,"Swedish,English,German,Yiddish",Ingmar Bergman,1982,"Fantasy,Mystery,Drama",Sweden,4016,29821,"Bertil Guve,Pernilla Allwin,Allan Edwall,Ewa Fröling,Erland Josephson,Jan Malmsjö,Gunn Wållgren,Börje Ahlstedt,Harriet Andersson,Gunnar Björnstrand,Stina Ekblad,Mats Bergman,Pernilla August,Mona Malm,Jarl Kulle,Christina Schollin,Kerstin Tidelius,Inga Ålenius,Hugo Hasslo,Kristina Adolphson"
The Last of the Mohicans,3.6,112,1:52,"English,French",Michael Mann,1992,"Action,War,Drama,Adventure,History,Romance",USA,5636,54149,"Daniel Day-Lewis,Madeleine Stowe,Russell Means,Eric Schweig,Jodhi May,Steven Waddington,Wes Studi,Maurice Roëves,Patrice Chéreau,Edward Blatchford,Terry Kinney,Tracey Ellis,Justin M. Rice,Dennis Banks,Pete Postlethwaite,Colm Meaney,Mac Andrews,Malcolm Storry,David Schofield,Eric D. Sandgren"
Anatomy of a Murder,4.1,161,2:41,"English,Italian",Otto Preminger,1959,"Mystery,Drama,Crime,Thriller",USA,4876,30581,"James Stewart,Lee Remick,Ben Gazzara,Arthur O'Connell,Eve Arden,Kathryn Grant,George C. Scott,Orson Bean,Russ Brown,Murray Hamilton,Brooks West"
Strawberry Mansion,3.46,91,1:31,English,Kentucker Audley,2021,"Adventure,Fantasy,Science Fiction",USA,2358,5028,"Penny Fuller,Kentucker Audley,Grace Glowicki,Reed Birney,Linas Phillips,Constance Shulman,Albert Birney"
Cusp,3.28,83,1:23,English,Isabel Bethencourt,2021,Documentary,USA,620,1327,
The Last Duel,3.72,153,2:33,"English,German,French,Latin",Ridley Scott,2021,"Drama,Action,History",UK,41916,154136,"Jodie Comer,Matt Damon,Adam Driver,Harriet Walter,Ben Affleck,Alex Lawther,Marton Csokas,Nathaniel Parker,Tallulah Haddon,Adam Nagaitis,Zeljko Ivanek,Serena Kennedy,Clare Dunne,Michael McElhatton,Zoé Bruneau,Ian Pirie"
Streaker,3.23,90,1:30,"German,French",Peter Luisi,2017,Comedy,Switzerland,21,163,"Beat Schlatter,Bendrit Bajra,Luna Wedler,Doro Müggler,Marco Canadea"
The Straight Story,4.01,112,1:52,English,David Lynch,1999,Drama,USA,7294,42478,"Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,Joseph A. Carpenter,Donald Wiegert,Tracey Maloney,Dan Flannery,Ed Grennan,Jack Walsh,Gil Pearson,Barbara June Patterson,Everett McGill,James Cada,Sally Wingert,Barbara Kingsley"
All About Eve,4.26,139,2:19,"English,French",Joseph L. Mankiewicz,1950,Drama,USA,8118,54111,"Bette Davis,Anne Baxter,George Sanders,Celeste Holm,Gary Merrill,Hugh Marlowe,Gregory Ratoff,Thelma Ritter,Marilyn Monroe,Barbara Bates,Walter Hampden,Randy Stuart,Craig Hill,Leland Harris,Barbara White,William Pullen"
BlacKkKlansman,3.94,135,2:15,English,Spike Lee,2018,"Comedy,History,Crime,Drama",USA,42717,456721,"John David Washington,Adam Driver,Topher Grace,Laura Harrier,Alec Baldwin,Jasper Pääkkönen,Corey Hawkins,Paul Walter Hauser,Ryan Eggold,Isiah Whitlock Jr.,Robert John Burke,Brian Tarantina,Arthur J. Nascarella,Ken Garito,Frederick Weller"
A Streetcar Named Desire,3.94,125,2:05,English,Elia Kazan,1951,Drama,USA,6859,54207,"Vivien Leigh,Marlon Brando,Kim Hunter,Karl Malden,Rudy Bond,Nick Dennis,Peg Hillias,Wright King,Richard Garrick,Ann Dere,Edna Thomas"
The Bling Ring,2.84,90,1:30,English,Sofia Coppola,2013,"Crime,Drama",France,18835,107979,"Katie Chang,Israel Broussard,Emma Watson,Claire Julien,Taissa Farmiga,Georgia Rock,Leslie Mann,Carlos Miranda,Gavin Rossdale,Stacy Edwards,G. Mac Brown,Marc Coppola,Janet Song,Annie Fitzgerald,Lorenzo Hunt,Timothy Starks,Rich Ceraulo Ko,Joe Nieves,Nelson Rockford,Doug DeBeech,Erin Daniels"
My Own Private Idaho,3.88,104,1:44,"English,German,Italian",Gus Van Sant,1991,"Drama,Adventure",USA,17458,77168,"River Phoenix,Keanu Reeves,James Russo,William Richert,Rodney Harvey,Chiara Caselli,Michael Parker,Jessie Thomas,Flea,Grace Zabriskie,Tom Troupe,Udo Kier,Sally Curtice,Robert Lee Pitchlynn,Mickey Cottrell,Wade Evans,Matthew Ebert,Tom Cramer,Vana O'Brien,Shaun Jordan"
Witness for the Prosecution,4.2,116,1:56,"English,German",Billy Wilder,1957,"Drama,Crime,Mystery",USA,4377,31100,"Tyrone Power,Marlene Dietrich,Charles Laughton,Elsa Lanchester,John Williams,Henry Daniell,Ian Wolfe,Torin Thatcher,Norma Varden,Una O'Connor,Francis Compton,Philip Tonge,Ruta Lee,Bess Flowers,Leoda Richards,Patrick Aherne,Eddie Baker,Brandon Beach,Colin Kenny,Fred Rapport"
A Scanner Darkly,3.49,100,1:40,English,Richard Linklater,2006,"Thriller,Science Fiction,Animation",USA,4305,44801,"Keanu Reeves,Winona Ryder,Woody Harrelson,Robert Downey Jr.,Rory Cochrane,Mitch Baker,Steven Chester Prince,Natasha Valdez,Angela Rawna,Chamblee Ferguson,Melody Chase,Turk Pipkin,Dameon Clarke,Jason Douglas,Marco Perella,Alex Jones,Wilbur Penn,Ken Webster"
Nine Days,3.81,124,2:04,English,Edson Oda,2020,"Fantasy,Drama",USA,5941,16056,"Winston Duke,Zazie Beetz,Benedict Wong,David Rysdahl,Arianna Ortiz,Tony Hale,Bill Skarsgård,Perry Smith,Geraldine Hughes,Brandy Pitcher,Eric Ramaekers,Eliza de Azevedo Brown"
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,4.52,288,4:48,English,Jonas Mekas,2000,Documentary,USA,1411,5270,"Jonas Mekas,Stan Brakhage,Jane Brakhage,Robert Breer,Hollis Frampton,Allen Ginsberg,Ken Jacobs,Peter Kubelka,Adolfas Mekas,Oona Mekas,Hollis Melton,Hermann Nitsch,Nam June Paik,P. Adams Sitney,Andy Warhol"
The Garbage Picking Field Goal Kicking Philadelphia Phenomenon,2.49,78,1:18,English,Tim Kelleher,1998,"TV Movie,Comedy,Family",USA,12,192,"Tony Danza,Jessica Tuck,Art LaFleur,Jaime Cardriche,Gil Filar"
House,4,88,1:28,Japanese,Nobuhiko Obayashi,1977,"Comedy,Fantasy,Horror",Japan,33242,102204,"Kimiko Ikegami,Miki Jinbo,Kumiko Ohba,Ai Matsubara,Mieko Satoh,Eriko Tanaka,Masayo Miyako,Kiyohiko Ozaki,Saho Sasazawa,Asei Kobayashi,Mitsutoshi Ishigami"
Rosemary's Baby,4.15,138,2:18,English,Roman Polanski,1968,"Drama,Thriller,Horror",USA,23405,192599,"Mia Farrow,John Cassavetes,Ruth Gordon,Sidney Blackmer,Maurice Evans,Ralph Bellamy,Victoria Vetri,Patsy Kelly,Elisha Cook Jr.,Emmaline Henry,Charles Grodin,Hanna Landy"
Caught in the Net,3.74,100,1:40,"Czech,French",Vít Klusák,2020,Documentary,Czechia,284,1193,"Sabina Dlouhá,Anežka Pithartová,Tereza Těžká"
Night of the Living Dead,3.98,96,1:36,English,George A. Romero,1968,"Thriller,Horror",USA,17366,114940,"Duane Jones,Judith O'Dea,Karl Hardman,Marilyn Eastman,Keith Wayne,Judith Ridley,Kyra Schon,Charles Craig,S. William Hinzman,Bill Cardille,John Simpson,George Kosana,Frank Doak,A.C. McDonald,Samuel R. Solito"
The Piano Teacher,4.04,131,2:11,"French,German",Michael Haneke,2001,"Drama,Romance",Austria,12965,67730,"Isabelle Huppert,Annie Girardot,Benoît Magimel,Susanne Lothar,Udo Samel,Anna Sigalevitch,Cornelia Köndgen,Thomas Weinhappel,Georg Friedrich,Philipp Heiss,William Mang,Rudolf Melichar,Michael Schottenberg,Gabriele Schuchter"
The Big Sleep,3.94,116,1:56,English,Howard Hawks,1946,"Thriller,Mystery,Crime",USA,5429,36358,"Humphrey Bogart,Lauren Bacall,John Ridgely,Martha Vickers,Dorothy Malone,Peggy Knudsen,Regis Toomey,Charles Waldron,Charles D. Brown,Bob Steele,Elisha Cook Jr.,Louis Jean Heydt,Trevor Bardette,Joy Barlow,Max Barwyn,Deannie Best,Tanis Chandler,Jack Chefe,James Conaty"
Brazil,4.04,143,2:23,English,Terry Gilliam,1985,"Comedy,Science Fiction",UK,12686,102866,"Jonathan Pryce,Robert De Niro,Katherine Helmond,Ian Holm,Bob Hoskins,Michael Palin,Ian Richardson,Peter Vaughan,Kim Greist,Jim Broadbent,Terry Gilliam,Derrick O'Connor,Roger Ashton-Griffiths,John Pierce Jones,Barbara Hicks,Charles McKeown"
Satantango,4.35,432,7:12,Hungarian,Béla Tarr,1994,Drama,Germany,3929,14920,"Mihály Víg,Putyi Horváth,Miklós Székely B.,Erika Bók,László feLugossy,Alfréd Járai,János Derzsi,Irén Szajki,Éva Almássy Albert,Erzsébet Gaál,Peter Berling,György Barkó,Zoltán Kamondi,Barna Mihók,Péter Dobai"
Some Like It Hot,4.15,122,2:02,English,Billy Wilder,1959,"Romance,Music,Crime,Comedy",USA,12807,104169,"Tony Curtis,Jack Lemmon,Marilyn Monroe,George Raft,Pat O’Brien,Joe E. Brown,Nehemiah Persoff,Joan Shawlee,Billy Gray,George E. Stone,Dave Barry,Mike Mazurki,Harry Wilson,Beverly Wills,Barbara Drew,Edward G. Robinson Jr.,Sam Bagley,Alex Ball,Brandon Beach,Phil Bloom,Willie Bloom,Al Breneman,Steve Carruthers,James J. Casino,Noble Chissell,Beulah Christian,Ted Christy,Robert Cole,Marian Collier,Pat Comiskey,Bing Conley,John Cretoria,Paul Cristo,James Dime"
Kwaidan,4.14,183,3:03,Japanese,Masaki Kobayashi,1964,"Fantasy,Drama,Horror",Japan,3940,20027,"Michiyo Aratama,Misako Watanabe,Rentaro Mikuni,Kenjirō Ishiyama,Ranko Akagi,Fumie Kitahara,Kappei Matsumoto,Yoshiko Ieda,Otome Tsukimiya,Kenzô Tanaka,Kiyoshi Nakano,Tatsuya Nakadai,Keiko Kishi,Yūko Mochizuki,Kin Sugai,Noriko Sengoku,Akiko Nomura,Torahiko Hamada,Jun Hamamura,Katsuo Nakamura,Tetsurō Tamba,Takashi Shimura,Yoichi Hayashi,Eiko Muramatsu,Kunie Tanaka,Kazuo Kitamura,Ichirô Nakatani,Masanori Tomotake,Tokue Hanazawa,Shizue Natsukawa"
High School,3.91,75,1:15,"English,Spanish,French",Frederick Wiseman,1968,Documentary,USA,804,3938,
Titicut Follies,3.95,84,1:24,English,Frederick Wiseman,1967,Documentary,USA,856,5429,
All That Jazz,4.2,123,2:03,English,Bob Fosse,1979,Drama,USA,8405,34108,"Roy Scheider,Jessica Lange,Ann Reinking,Leland Palmer,Cliff Gorman,Ben Vereen,Erzsebet Foldi,Michael Tolan,Max Wright,William LeMassena,Irene Kane,Deborah Geffner,Kathryn Doby,Anthony Holland,Robert Hitt,David Margulies,Sue Paul,Keith Gordon,Frankie Man,Alan Heim,John Lithgow,Sandahl Bergman,Eileen Casey,Bruce Anthony Davis,Gary Flannery,Jennifer Nairn-Smith,Danny Ruvolo,Leland Schwantes,John Sowinski,Candace Tovar,Rima Vetter,Trudy Carson,Mary Sue Finnerty,Lesley Kingley"
