Movie,LBRating,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Thieves' Highway,3.73,94,1:34,"English,Italian",Jules Dassin,1949,"Drama,Crime,Thriller",USA,816,3915,"Richard Conte,Valentina Cortese,Lee J. Cobb,Barbara Lawrence,Jack Oakie,Millard Mitchell,Joseph Pevney,Morris Carnovsky,Tamara Shayne,Kasia Orzazewski,Norbert Schiller,Hope Emerson,Percy Helton,Walter Baldwin,Robert Bice"
Night and the City,3.98,95,1:35,English,Jules Dassin,1950,"Thriller,Crime,Drama",UK,1841,9780,"Richard Widmark,Gene Tierney,Googie Withers,Francis L. Sullivan,Hugh Marlowe,Herbert Lom,Stanislaus Zbyszko,Mike Mazurki,Charles Farrell,Ada Reeve,Ken Richmond,Alan Tilvern,Derek Blomfield,Clifford Buckton,Ernest Butcher,Peter Butterworth,Naomi Chance,Edward Chapman,Clifford Cobbe,Patricia Davidson,Maureen Delaney,Aubrey Dexter"
The Naked City,3.72,96,1:36,English,Jules Dassin,1948,"Thriller,Mystery,Crime",USA,2200,11119,"Barry Fitzgerald,Howard Duff,Dorothy Hart,Don Taylor,Frank Conroy,Ted de Corsia,House Jameson,Anne Sargent,Adelaide Klein,Grover Burgess,Tom Pedi,Enid Markey,Mark Hellinger,James Gregory,Arthur O'Connell,Jean Adair"
The Taint,2.94,75,1:15,English,Drew Bolduc,2011,"Comedy,Action,Horror",USA,160,723,"Drew Bolduc,Colleen Walsh,Cody Crenshaw,Kenneth Hall,Gabriella Herzberg"
Broken Embraces,3.66,127,2:07,"Spanish,English",Pedro Almodóvar,2009,"Romance,Drama,Thriller",Spain,1898,18515,"Penélope Cruz,Lluís Homar,Blanca Portillo,José Luis Gómez,Rubén Ochandiano,Tamar Novas,Ángela Molina,Chus Lampreave,Kiti Mánver,Lola Dueñas,Mariola Fuentes,Carmen Machi,Kira Miró,Rossy de Palma,Alejo Sauras,Carlos Sampedro"
Partisan,3.1,98,1:38,English,Ariel Kleiman,2015,"Drama,Thriller",Australia,209,1356,"Vincent Cassel,Nigel Barber,Jeremy Chabriel,Florence Mezzara,Sosina Wogayehu,Timothy Styles,Katalin Hegedus,Daniel Vernikovski,Zsofia Stavropoulos,Kai Caster"
The Possessed,2.86,90,1:30,Spanish,Amando de Ossorio,1975,Horror,Spain,159,521,"Julián Mateos,Marian Salgado,Fernando Sancho,Lone Fleming,Ángel del Pozo,Kali Hansa,Daniel Martín,Tota Alba,María Kosty,Fernando Hilbeck,Roberto Camardiel,Julia Saly,María Vidal,Concha Gómez Conde,Ernesto Vañes,Lucy Tiller,Paquita Trench,Montserrat Prous,Beatriz Villasante"
Demon of Paradise,2.3,87,1:27,English,Cirio H. Santiago,1987,"Horror,Thriller",Philippines,109,401,"Kathryn Witt,William Steis,Laura Banks,Frederick Bailey,Leslie Scarborough,Henry Strzalkowski,Nick Nicholson,Liza Baumann,Paul Holmes,Joe Mari Avellana,David Light,Joseph Zucchero,Harry Taylor"
Some Call It Loving,3.32,105,1:45,English,James B. Harris,1973,Drama,USA,85,424,"Zalman King,Carol White,Tisa Farrow,Richard Pryor,Veronica Anderson,Logan Ramsey,Brandy Herred,Ed Rue,Joseph DeMeo,Luther Fear,Pat Priest"
Don Juan or If Don Juan Were a Woman,2.9,85,1:25,"French,English,Swedish",Roger Vadim,1973,Drama,Italy,177,859,"Brigitte Bardot,Robert Hossein,Mathieu Carrière,Michèle Sand,Jane Birkin,Robert Walker Jr.,Maurice Ronet,Ann Zacharias,Dominique Zardi,Edith Perret,Lena Grinda,Sylvie Reichenbach"
Demon Wind,2.68,96,1:36,English,Charles Philip Moore,1990,Horror,USA,1837,5514,"Eric Larson,Francine Lapensée,Rufus Norris,Jack Vogel,Stephen Quadros,Sherry Leigh,Bobby Johnston,Mia M. Ruiz,Richard Gabai,Tiffany Million,Elizabeth Ince"
The Sunshine Makers,3.42,101,1:41,English,Cosmo Feilding-Mellen,2015,Documentary,UK,139,1042,"Nicholas Sand,Tim Scully"
Brass Knuckle Boys,3.31,125,2:05,Japanese,Kankuro Kudo,2009,"Music,Comedy",Japan,30,229,"Aoi Miyazaki,Koichi Sato,Yuichi Kimura,Tomorowo Taguchi,Hiroki Miyake,Ryo Katsuji,Yusuke Santamaria,Pierre Taki,Seiichi Tanabe,Kazunobu Mineta,Hoshi Ishida,Sho Aikawa,Gen Hoshino,Kenta Hamano,Yuriko Hirooka"
The Lost Skeleton of Cadavra,3.54,90,1:30,English,Larry Blamire,2001,"Comedy,Horror,Science Fiction",USA,366,1840,"Fay Masterson,Andrew Parks,Susan McConnell,Brian Howe,Jennifer Blaire,Dan Conroy,Robert Deveau,Darrin Reed,Larry Blamire"
Cat in the Cage,2.95,98,1:38,English,Tony Zarindast,1978,Thriller,USA,21,61,"Behrouz Vossoughi,Colleen Camp,Sybil Danning,Mel Novak,Frank De Kova,Ursaline Bryant,Tony Bova,Paul Harper,Nathan Roth,Patrick Wright,Frederick Franklain,Aram Katcher,Paul Durazzo,James Bacon,Tony Cesere"
The Flamingo Kid,3,100,1:40,English,Garry Marshall,1984,"Comedy,Romance,Drama",USA,167,1707,"Matt Dillon,Hector Elizondo,Molly McCarthy,Martha Gehman,Richard Crenna,Jessica Walter,Carole Davis,Janet Jones,Brian McNamara,Fisher Stevens,Bronson Pinchot,Leon,Marisa Tomei"
Terror Express,2.75,80,1:20,Italian,Ferdinando Baldi,1980,Thriller,Italy,68,307,"Silvia Dionisio,Werner Pochath,Zora Kerova,Gianluigi Chirizzi,Carlo De Mejo,Giancarlo Maestri,Fausto Lombardi,Fiammetta Flamini,Venantino Venantini,Antonio Maimone,Andrea Scotti,Gino Milli,Roberto Caporali,Gianfranca Dionisi,Rita Livesi,Gianfilippo Carcano,Cesare Gelli"
Woodstock,4.1,225,3:45,English,Michael Wadleigh,1970,"Documentary,Music,History",USA,1399,9881,"Richie Havens,Joan Baez,Roger Daltrey,John Entwistle,Keith Moon,Pete Townshend,Joe Cocker,Country Joe McDonald,Barry Melton,Greg Dewey,Mark Kapner,Doug Metzler,Arlo Guthrie,David Crosby,Stephen Stills,Graham Nash,Neil Young,Ric Lee,Leo Lyons,Alvin Lee,Chick Churchill,John Sebastian,Carlos Santana,Gregg Rolie,José Areas"
Rhymes for Young Ghouls,3.57,86,1:26,English,Jeff Barnaby,2013,"Crime,Drama",Canada,490,2151,"Roseanne Supernault,Mark Antony Krupa,Devery Jacobs,Arthur Holden,Glen Gould,Brandon Oakes,Katie Bird Nolan"
Legacy of Satan,2.67,68,1:08,English,Gerard Damiano,1974,Horror,USA,154,383,"Lisa Christian,Paul Barry,Jarrar Ramze,Ann Paul,James Procter,Deborah Horlen,Sandra Peabody"
The Wretches Are Still Singing,3.58,123,2:03,Greek (modern),Nikos Nikolaidis,1979,"Adventure,Crime,Drama,Mystery",Greece,34,311,"Alkis Panagiotidis,Konstantinos Tzoumas,Hristos Valavanidis,Rita Bensousan,Dora Kalogridi,Gioula Kazoni,Maritina Passari,Antigoni Amanitou,Youla Anagnostou,Dimitris Politimos,Olia Lazaridou"
The Night Before,2.75,85,1:25,English,Thom Eberhardt,1988,Comedy,N/A,361,1349,"Keanu Reeves,Lori Loughlin,Theresa Saldana,Trinidad Silva,Suzanne Snyder,Ned Bellamy,Diane Rodriguez,Tom 'Tiny' Lister Jr.,George Clinton,Bootsy Collins,Wren T. Brown,Lucille Bliss,Patrika Darbo,David Sherrill"
The Skull,3.11,83,1:23,English,Freddie Francis,1965,"Horror,Thriller",UK,810,2623,"Peter Cushing,Christopher Lee,Patrick Wymark,Jill Bennett,Peter Woodthorpe,Nigel Green,April Olrich,George Coulouris,Maurice Good,Patrick Magee,Frank Forsyth,Michael Gough,Anna Palk,Paul Stockman,Geoffrey Cheshire,George Hilsdon"
Anatomy of a Psycho,2.34,75,1:15,English,Boris Petroff,1961,"Mystery,Horror,Crime,Thriller",USA,82,312,"Ronnie Burns,Pamela Lincoln,Darrell Howe,Judy Howard,Michael Granger,Frank Killmond,Russ Bender,Don Devlin,William Salzwedel,Robert Stabler,John B. Lee,Pat McMahon"
The Erotic Rites of Frankenstein,3.09,94,1:34,"French,English",Jesús Franco,1973,Horror,Spain,243,843,"Alberto Dalbés,Dennis Price,Howard Vernon,Beatriz Savón,Carmen Yazalde,Anne Libert,Fernando Bilbao,Luis Barboo,Daniel White,Doris Thomas,Jesús Franco,Lina Romay"
Tilt,2.87,111,1:51,English,Rudy Durand,1979,Drama,USA,31,139,"Brooke Shields,Ken Marshall,Charles Durning,Lorenzo Lamas,John Crawford,Karen Lamm,Gregory Walcott,Harvey Lewis,Geoffrey Lewis,Rob Berger,Don Stark,Gary Mule Deer,George Jacobs,Helen Boll,Frank Pesce,Lloyd Nelson"
Summer School Teachers,2.88,85,1:25,English,Barbara Peeters,1974,Comedy,USA,37,142,"Candice Rialson,Pat Anderson,Rhonda Leigh Hopkins,Will Carney,Grainger Hines,Christopher Barrett,Dick Miller,Vince Barnett,Michael Greer,John Kerry,Beach Dickerson,Bill Thornbury,Merie Earle"
Joysticks,2.44,88,1:28,English,Greydon Clark,1983,Comedy,USA,520,2012,"Joe Don Baker,Leif Green,Jim Greenleaf,Kim G. Michel,Kym Malin,Scott McGinnis,Jon Gries,John Diehl,John Voldstad,Reid Cruickshanks,Jacqulin Cole,Corinne Bohrer,Becky LeBeau,Lynda Wiesmeier,Erin Halligan,Morgan Lofting"
Kite,1.96,90,1:30,English,Ralph Ziman,2014,"Action,Drama",Mexico,214,1328,"Samuel L. Jackson,Callan McAuliffe,India Eisley,Carl Beukes,Jaco Muller,Terence Bridgett,Zane Meas,Deon Lotz,DeVille Vannik,Russel Savadier,Keci Eatock,Liam J. Stratton,Annabel Linder"
The Acid House,3.11,106,1:46,English,Paul McGuigan,1998,"Drama,Comedy",UK,396,2620,"Ewen Bremner,Kevin McKidd,Stephen McCole,Jemma Redgrave,Martin Clunes,Maurice Roëves,Arlene Cockburn,Michelle Gomez,Gary McCormack,Jenny McCrindle,Garry Sweeney,Simon Weir,Niall Greig Fulton,Malcolm Shields"
Party Monster,3.39,98,1:38,English,Fenton Bailey,2003,"Crime,Comedy,Drama",Netherlands,2430,11709,"Seth Green,Macaulay Culkin,Diana Scarwid,Marilyn Manson,Dylan McDermott,Mia Kirshner,Wilmer Valderrama,Janis Dardaris,Wilson Cruz,Manny Pérez,Justin Hagan,John Stamos,Chloë Sevigny,Natasha Lyonne,Daniel Franzese,Michael Kaycheck,Steven Marcus,Amanda Lepore,Richie Rich"
Sugar Cookies,3.12,89,1:29,English,Theodore Gershuny,1973,Drama,USA,164,620,"Mary Woronov,Lynn Lowry,George Shannon,Monique van Vooren,Maureen Byrnes,Daniel Sadur,Ondine,Jennifer Welles,Anthony Pompeii,Reid Cruickshanks,Thomas Mahony,Ralph R. Ralph,Shawn Randall,Allen Liffman"
Electrick Children,3.51,96,1:36,English,Rebecca Thomas,2012,Drama,USA,1138,8445,"Julia Garner,Rory Culkin,Liam Aiken,Bill Sage,Cynthia Watros,Billy Zane,John Patrick Amedori,Rachel Pirard,Cassidy Gard,Paolo Baldion"
The Invisible Maniac,2.63,86,1:26,English,Adam Rifkin,1990,"Horror,Science Fiction,Comedy",USA,469,1410,"Peter Noel Duhamel,Melissa Moore,Savannah,Debra Lamb,Robert R. Ross Jr.,Rod Sweitzer,Clement von Franckenstein,Stephanie Blake,Marilyn Adams,Dana Bentley,Matt Devlen,Barbara Dow"
Psychos in Love,3.3,88,1:28,English,Gorman Bechard,1987,"Horror,Comedy",USA,518,1635,"Carmine Capobianco,Debi Thibeault,Frank Stewart,Cecelia Wilde,Ruth Collins,Donna Davidge,LeeAnne Baker,Angela Nicholas,Professor Morono,Eric Lutes,Irma St. Paule,Patti Chambers,Carla Bragoli,Carrie Gordon,Robert Suttile"
The Concrete Jungle,2.9,99,1:39,English,Tom DeSimone,1982,"Crime,Drama",USA,43,216,"Jill St. John,Tracey E. Bregman,BarBara Luna,June Barrett,Aimée Eccles,Sondra Currie,Peter Brown,Susan Mechsner,Robert Miano,Niki Dantine,Nita Talbot"
"Die Sister, Die!",2.64,82,1:22,English,Randall Hood,1978,Horror,USA,24,136,"Jack Ging,Edith Atwater,Antoinette Bower,Kent Smith,Bert Santos,Rita Conde,Jack Lester,Roger Hampton,Peg Shirley,Lidia Kristen,Robert Emhardt"
Pandorum,3.02,108,1:48,"English,Vietnamese,German",Christian Alvart,2009,"Science Fiction,Action,Thriller,Mystery,Horror",Germany,2357,25501,"Ben Foster,Dennis Quaid,Cam Gigandet,Antje Traue,Cung Le,Eddie Rouse,Norman Reedus,André Hennicke,Friederike Kempter,Niels-Bruno Schmidt,Luna Mohmand,Delphine Chuillot,Wotan Wilke Möhring,Julian Rappe"
Student Bodies,2.77,86,1:26,"English,French",Mickey Rose,1981,"Horror,Comedy",USA,875,3604,"Kristen Riter,Matthew Goldsby,Joe Flood,Mimi Weddell,Joe Talarowski,Carl Jacobs,Oscar James,Robyn Flanery,Janice E. O'Malley,Peggy Cooper,Kevin Mannis,Sara Eckhardt,Brian Batytis,Cullen G. Chambers"
Pool Party Massacre,2.34,81,1:21,"English,French",Drew Marvick,2017,Horror,USA,357,1026,"Leeanna Vamp,Alexis Adams,Mark Justice,John Molinaro,Drew Marvick,Destiny Faith Nelson,Trevor Layne,Nick Byer,Kristin Noel McKusick,Sally Burnswello,Margaux Némé,Crystal Stoney"
Alien from L.A.,2.31,87,1:27,English,Albert Pyun,1988,"Science Fiction,Family,Adventure",South Africa,717,2163,"Kathy Ireland,William R. Moses,Richard Haines,Don Michael Paul,Thom Mathews,Simon Poland,Linda Kerridge,Deep Roy,Christian Andrews,Jeff Celentano,Lynda Marshall,Greg Latter,Denis Smith,Janie du Plessis"
Drifter,2.12,86,1:26,English,Chris von Hoffmann,2016,"Horror,Crime,Thriller",USA,102,391,"Aria Emory,Drew Harwood,Monique Rosario,James McCabe,Anthony Ficco,Rebecca Fraiser,Joseph Atash,Melissa Raquel,Jack G. Davis,Jonah Ehrenreich,Bram Barouh,Craig Rose"
Fresh Dressed,3.33,90,1:30,English,Sacha Jenkins,2015,"Music,History,Documentary",USA,122,848,"Damon Dash,Daymond John,Nas,Pharrell Williams,Kanye West,Pusha T,Sean Combs,Swizz Beatz,Big Daddy Kane,André Leon Talley,Marc Ecko,A$AP Rocky,Karl Kani,Christopher Reid"
All Things Fair,3.3,130,2:10,"Swedish,German,English",Bo Widerberg,1995,"Drama,Romance,War",Denmark,136,1567,"Johan Widerberg,Marika Lagercrantz,Tomas von Brömssen,Karin Huldt,Nina Gunke,Björn Kjellman,Kenneth Milldoff,Frida Lindholm,Sigge Cederlund,George Bisset,Gösta Ekstrand,Hilda Suovanen"
Lovely Rita,3.05,79,1:19,"English,German",Jessica Hausner,2001,Drama,Germany,40,265,"Barbara Osika,Wolfgang Kostal,Karina Brandlmayer,Peter Fiala"
Planet Earth,2.79,74,1:14,English,Marc Daniels,1974,"Science Fiction,TV Movie",USA,47,176,"John Saxon,Janet Margolin,Ted Cassidy,Christopher Cary,Diana Muldaur,Sally Kemp,Johana De Winter,Claire Brennen,Corinne Camacho,Majel Barrett,Jim Antonio,Aron Kincaid"
Timestalkers,2.59,83,1:23,English,Michael Schultz,1987,"Science Fiction,Western,Adventure,Thriller,TV Movie",USA,81,321,"William Devane,Lauren Hutton,John Ratzenberger,Forrest Tucker,Klaus Kinski,Tracey Walter,James Avery,R. D. Call,John Considine,Danny Pintauro,Gail Youngs,Patrik Baldauff,Ritch Brinkley,J. Michael Flynn,A.J. Freeman,Deborah Levin"
Space Babes from Outer Space,2.71,81,1:21,English,Brian Williams,2017,"Comedy,Science Fiction",USA,75,293,"Ellie Church,Allison Maier,Alyss Winkler,Brian Papandrea,Madison Claire,Jason Hignite,Brigid Macaulay,Lucretia Lynn,Maddie Collins,Lexi Thompson,Jessika Nichole"
Bloodsucking Pharaohs in Pittsburgh,2.83,89,1:29,English,Alan Smithee,1991,"Horror,Comedy",USA,190,648,"Jake Dengel,Joe Sharkey,Susann Fletcher,Beverly Penberthy,Veronica Hart,Shawn Elliott,Pat Logan,Don Brockett,Michael Fairman,Robert Stoeckle,John S. Moyer,Jhonnie Marie Sims,Richard M. Sieg"
Trip with the Teacher,2.61,91,1:31,English,Earl Barton,1975,Thriller,USA,157,670,"Zalman King,Brenda Fogarty,Cathy Worthington,Dina Ousley,Jill Voight,Susan Russell,Robert Gribbin,Edward Cross,Robert Porter,Jack Driscoll,David Villa"
Wild Zero,3.49,98,1:38,"Japanese,English",Tetsuro Takeuchi,1999,"Music,Comedy,Action,Science Fiction,Thriller,Horror",Japan,829,3366,"Guitar Wolf,Bass Wolf,Drum Wolf,Masashi Endô,Kwancharu Shitichai,Makoto Inamiya,Haruka Nakajo,Shirô Namiki,Taneko,Yoshiyuki Morishita,Masao"
Legally Blonde,3.77,96,1:36,English,Robert Luketic,2001,"Comedy,Romance",USA,44728,312953,"Reese Witherspoon,Luke Wilson,Matthew Davis,Selma Blair,Victor Garber,Jennifer Coolidge,Ali Larter,Jessica Cauffiel,Alanna Ubach,Holland Taylor,Raquel Welch,Oz Perkins,Linda Cardellini,Bruce Thomas,Meredith Scott Lynn,Samantha Lemole,Kelly Nyks,Ted Kairys,Michael B. Silver,Kimberly McCullough,Shannon O'Hurley,Greg Serano"
This Means War,2.57,98,1:38,English,McG,2012,"Action,Comedy,Romance",USA,4636,50960,"Reese Witherspoon,Chris Pine,Tom Hardy,Laura Vandervoort,Angela Bassett,Kasey Ryne Mazak,Warren Christie,Natassia Malthe,Til Schweiger,Chelsea Handler,John Paul Ruttan,Abigail Spencer,Rosemary Harris,George Touliatos,Clint Carleton,Jenny Slate,Leela Savasta"
Monsters vs Aliens,2.71,94,1:34,English,Conrad Vernon,2009,"Science Fiction,Animation,Adventure,Family",USA,6138,124967,"Reese Witherspoon,Seth Rogen,Hugh Laurie,Will Arnett,Kiefer Sutherland,Rainn Wilson,Paul Rudd,Stephen Colbert,Jimmy Kimmel,Julie White,Jeffrey Tambor"
Pleasantville,3.6,124,2:04,English,Gary Ross,1998,"Comedy,Drama,Fantasy",USA,8530,64781,"Tobey Maguire,Reese Witherspoon,William H. Macy,Joan Allen,Jeff Daniels,J.T. Walsh,Paul Walker,Don Knotts,Marley Shelton,Jane Kaczmarek,Giuseppe Andrews,Jenny Lewis"
The Boss Baby,2.55,97,1:37,English,Tom McGrath,2017,"Animation,Family,Comedy",USA,9874,115546,"Alec Baldwin,Steve Buscemi,Miles Bakshi,Jimmy Kimmel,Lisa Kudrow,Tobey Maguire,Conrad Vernon,James McGrath,David Soren,Nina Zoe Bakshi,Tom McGrath,Walt Dohrn,James Ryan,Eric Bell Jr."
Pawn Sacrifice,3.22,115,1:55,"English,Russian",Edward Zwick,2014,"Drama,Thriller",USA,2105,17440,"Tobey Maguire,Peter Sarsgaard,Liev Schreiber,Michael Stuhlbarg,Lily Rabe,Sophie Nélisse,Seamus Davey-Fitzpatrick,Conrad Pla,Aiden Lovekamp,Evelyne Brochu,Robin Weigert,Andreas Apergis,Katie Bird Nolan,Ilia Volok,Peter Janov,Spiro Malandrakis,Arthur Holden,Raphael Grosz-Harvey,John Maclaren,Vitali Makarov,Eric Lee Huffman,Brett Watson,Shawn Campbell,Eugene Nomura,Norman Lehnert,Edward Zinoviev"
Spider-Man 3,2.98,139,2:19,"English,French",Sam Raimi,2007,"Action,Adventure,Fantasy",USA,51078,507486,"Tobey Maguire,Kirsten Dunst,James Franco,Thomas Haden Church,Topher Grace,Bryce Dallas Howard,Rosemary Harris,J.K. Simmons,James Cromwell,Dylan Baker,Theresa Russell,Bill Nunn,Bruce Campbell,Elizabeth Banks,Ted Raimi,Perla Haney-Jardine,Willem Dafoe,Cliff Robertson,Elya Baskin,Mageina Tovah,John Paxton,Becky Ann Baker,Stan Lee,Michael Papajohn,Joe Manganiello,Hal Fishman,Lucy Gordon,Steve Valentine,Tim Maculan,Marc Vann,Joe Bays,Gregg Daniel,Rogelio T. Ramos,Timothy Patrick Quill,Menachem Mendel Boymelgreen,Nasir Stewart,Austin Hendrickson,Taylor Hemhauser,Kathryn Bryding,Joe Virzi,Bill E. Rogers,Michael Alexander,April Parker-Jones,Edward Padilla,Robert Curtis Brown,Paul Terrell Clayton,Carolyn Neff,Christina Cindrich,Sonya Maddox"
Hidden Figures,3.83,127,2:07,English,Theodore Melfi,2016,"Drama,History",USA,17102,247291,"Taraji P. Henson,Octavia Spencer,Janelle Monáe,Kevin Costner,Kirsten Dunst,Jim Parsons,Mahershala Ali,Glen Powell,Ariana Neal,Saniyya Sidney,Zani Jones Mbayise,Donna Biscoe,Olek Krupa,Aldis Hodge,Kimberly Quinn,Frank Hoyt Taylor,Lidya Jewett,Karan Kendrick,Jaiden Kaine,Kurt Krause,Ken Strunk,Selah Kimbro Jones,Tre Stokes,Corey Mendell Parker"
Midnight Special,3.32,112,1:52,English,Jeff Nichols,2016,"Adventure,Drama,Science Fiction",Greece,7171,58807,"Michael Shannon,Jaeden Martell,Joel Edgerton,Kirsten Dunst,Adam Driver,David Jensen,Sam Shepard,Scott Haze,Dana Gourrier,Paul Sparks,Kerry Cahill,Bill Camp,Billy Slaughter,Lucy Faust"
Once,3.8,85,1:25,"English,Czech",John Carney,2007,"Drama,Romance,Music",Ireland,7100,60056,"Glen Hansard,Markéta Irglová,Hugh Walsh,Gerard Hendrick,Alaistair Foley,Geoff Minogue,Bill Hodnett,Danuse Ktrestova,Darren Healy,Mal Whyte,Marcella Plunkett,Niall Cleary,Sean Miller"
On the Edge,3.56,85,1:25,"English,Irish",John Carney,2001,"Romance,Drama",Ireland,766,3020,"Cillian Murphy,Martin Carney,Paul Hickey,Camille O'Sullivan,Vincent Walsh,Vinny Murphy,Mary Murray,Gavin Coleman,Stephen Rea,Tricia Vessey,Patrick Murray,Jonathan Jackson,Tomás Ó Súilleabháin"
Creepozoids,2.37,72,1:12,English,David DeCoteau,1987,"Science Fiction,Horror",USA,534,2039,"Linnea Quigley,Ken Abraham,Michael Aranda,Ashlyn Gere,Richard L. Hawkins,Joi Wilson"
Judge Dredd,2.49,96,1:36,English,Danny Cannon,1995,Science Fiction,USA,2358,32317,"Sylvester Stallone,Diane Lane,Armand Assante,Rob Schneider,Jürgen Prochnow,Max von Sydow,Christopher Adamson,Joanna Miles,Joan Chen,Balthazar Getty,Maurice Roëves,Ian Dury,Ewen Bremner,Peter Marinker,Martin McDougall,Mitchell Ryan,Scott Wilson,Angus MacInnes,Louise Delamere,Phil Smeeton"
Mannequin Two: On the Move,2.33,95,1:35,English,Stewart Raffill,1991,"Science Fiction,Fantasy,Comedy,Romance",USA,397,2065,"Kristy Swanson,William Ragsdale,Meshach Taylor,Terry Kiser,Stuart Pankin,Cynthia Harris,Heather Henderson,Andrew Hill Newman,Julie Foreman,John Edmondson,Phil Latella,Mark Gray,Erick Weiss,Jackye Roberts,John Casino,Laurie Wing,Julie Warder,James Reed,Joanne Bradley,Allelon Ruggiero,Sherry Wallén,Thom Christopher Warren,Wendy Worthington,Jim Nital,Ilene Norris,Hazel Pierce"
Mac and Me,1.78,95,1:35,English,Stewart Raffill,1988,"Science Fiction,Family,Adventure,Fantasy",USA,3344,11298,"Jade Calegory,Lauren Stanley,Christine Ebersole,Jonathan Ward,Tina Caspary,Vinnie Torrente,Martin West,Ivan J. Rado,Danny Cooksey,Laura Waterbury,Squire Fridell,George Buck Flower,Jack David Walker,Christopher Law,Jennifer Aniston,Nikki Cox,Andrew Divoff"
Virtuosity,2.58,106,1:46,English,Brett Leonard,1995,"Action,Science Fiction,Thriller,Crime",USA,1659,9068,"Denzel Washington,Russell Crowe,Kelly Lynch,Alanna Ubach,William Forsythe,Stephen Spinella,Louise Fletcher,William Fichtner,Costas Mandylor,Kevin J. O'Connor,Kaley Cuoco,Una Damon,Christopher Murray,Miguel Nájera,Miracle Vincent,Traci Lords"
Rocky V,2.43,104,1:44,"English,Georgian",John G. Avildsen,1990,Drama,USA,5091,59566,"Sylvester Stallone,Talia Shire,Burt Young,Richard Gant,Tommy Morrison,Sage Stallone,Burgess Meredith,Tony Burton,Jimmy Gambina,Delia Sheppard,Mike Girard Sheehan,Michael Anthony Williams,Kevin Connolly,Elisebeth Peters,Hayes Swope,Nicky Blair,Jodi Letizia,Christopher Avildsen,Jonathan Avildsen,Don Sherman,Stu Nahan,Al Bernstein,James Binns,Meade Martin,Michael Buffer,Albert J. Myles,Jane Marla Robbins,Ben Geraci,Clifford C. Coleman,Lou Fillipo,Frank Cappuccino,Lauren K. Woods"
The Power of One,3.22,127,2:07,"English,German",John G. Avildsen,1992,Drama,Australia,215,2231,"Morgan Freeman,Stephen Dorff,Simon Fenton,Guy Witcher,Armin Mueller-Stahl,Alois Moyo,Marius Weyers,Ian Roberts,Fay Masterson,Winston Ntshona,Dominic Walker,Robbie Bulloch,Daniel Craig,Clive Russell,Faith Edwards,Brian O'Shaughnessy,Michael Brunner,Gert Van Niekirk,Tracy Brooks Swope,John Gielgud,Nigel Ivy,Nomadlozi Kubheka,Agatha Hurle,Brendan Deary,Winston Mangwarara,Tonderai Masenda,Cecil Zilla Mamanzi"
Neighbors,2.68,95,1:35,English,John G. Avildsen,1981,Comedy,USA,407,2515,"John Belushi,Kathryn Walker,Cathy Moriarty,Dan Aykroyd,Tim Kazurinsky,Tino Insana,Henry Judd Baker,Igors Gavon,Dru-Ann Chuckran,P.L. Brown,Lauren-Marie Taylor,Dale Two Eagles,Sherman G. Lloyd,Bert Kittel"
The Whole Ten Yards,2.35,98,1:38,"English,Hebrew (modern),Hungarian",Howard Deutch,2004,"Thriller,Crime,Comedy",USA,201,8155,"Bruce Willis,Matthew Perry,Amanda Peet,Natasha Henstridge,Kevin Pollak,Frank Collison,Johnny Messner,Silas Weir Mitchell,Tasha Smith,Elisa Gallay,Tallulah Willis,Johnny Williams,McNally Sagal"
My Best Friend's Girl,2.28,101,1:41,English,Howard Deutch,2008,"Romance,Comedy",USA,763,6800,"Dane Cook,Kate Hudson,Jason Biggs,Alec Baldwin,Lizzy Caplan,Diora Baird,Taran Killam,Riki Lindhome,Mini Anden,Nate Torrence,Hilary Pingle,Malcolm Barrett,Faye Grant,Amanda Brooks"
Patchwork,2.96,86,1:26,English,Tyler MacIntyre,2015,"Comedy,Horror",Canada,608,2367,"Tory Stolper,Tracey Fairaway,Maria Blasucci,Corey Sorenson,James Phelps,Amanda Lund,Eric Edelstein,Danny Jolles,Craig Anstett,Mark Hapka,Jon Rudnitsky,Seth Cassell,Aaron Webman,Natalie Turpin"
The Guns of Navarone,3.63,158,2:38,"English,Greek (modern),German",J. Lee Thompson,1961,"War,Action",UK,1454,12101,"Gregory Peck,David Niven,Anthony Quinn,Stanley Baker,Anthony Quayle,James Darren,Irene Papas,Gia Scala,James Robertson Justice,Richard Harris,Bryan Forbes,Allan Cuthbertson,Michael Trubshawe,Percy Herbert,George Mikell,Walter Gotell,Tutte Lemkow,Albert Lieven"
The White Buffalo,3.17,97,1:37,English,J. Lee Thompson,1977,"Western,Action,Adventure",USA,383,1787,"Charles Bronson,Jack Warden,Will Sampson,Kim Novak,Clint Walker,Stuart Whitman,Slim Pickens,John Carradine,Cara Williams,Shay Duffin,Clifford A. Pellow,Douglas Fowley,Ed Lauter"
