Movie,MyRating,LBRating,Difference,ReviewDate,MovieLength,LengthInHour,Languages,Director,ReleaseYear,Genre,Country,NumberOfReviews,NumberOfRatings,Actors
Infernal Affairs,,3.94,,09/25/2021,101,1:41,"Cantonese,Chinese,Thai",Andrew Lau,2002,"Drama,Crime,Action,Thriller,Mystery",Hong Kong,6771,46716,"Andy Lau,Tony Leung Chiu-wai,Anthony Wong,Eric Tsang,Kelly Chen,Sammi Cheng,Edison Chen,Shawn Yue,Elva Hsiao,Chapman To,Lam Ka-tung,Berg Ng,Wan Chi-Keung,Chaucharew Wichai,Dion Lam Dik-On,Tony Ho,Courtney Wu,Hui Kam-Fung"
Adaptation.,4.5,4.03,0.47,08/16/2020,115,1:55,"English,Latin",Spike Jonze,2002,"Crime,Drama,Comedy",USA,24865,162623,"Nicolas Cage,Meryl Streep,Chris Cooper,Tilda Swinton,Jay Tavare,Litefoot,Roger Willie,Jim Beaver,Cara Seymour,Doug Jones,Stephen Tobolowsky,Gary Farmer,Peter Jason,Gregory Itzin,Curtis Hanson,Agnes NaDene Baddoo"
Solaris,4.0,3.17,0.83,12/05/2020,99,1:39,English,Steven Soderbergh,2002,"Drama,Mystery,Science Fiction",USA,4424,30248,"George Clooney,Natascha McElhone,Viola Davis,Jeremy Davies,Ulrich Tukur,Michael Ensign,John Cho,Morgan Rusler,Shane Skelton,Donna Kimball,Elpidia Carrillo,Kent Faulcon,Lauren Cohn,Jennie Baek,Annie Morgan,Antonio Rochira,Jude S. Walko,Tony Clemons"
28 Days Later,4.0,3.73,0.27,04/18/2020,113,1:53,"English,Spanish",Danny Boyle,2002,"Horror,Science Fiction,Thriller",UK,25995,262487,"Cillian Murphy,Naomie Harris,Brendan Gleeson,Megan Burns,Christopher Eccleston,Noah Huntley,Christopher Dunne,Emma Hitching,Luke Mably,Stuart McQuarrie,Ricci Harnett,Leo Bill"
Jackass: The Movie,,3.35,,02/02/2022,88,1:28,English,Jeff Tremaine,2002,"Comedy,Documentary",USA,16070,99994,"Johnny Knoxville,Bam Margera,Steve-O,Chris Pontius,Ryan Dunn,Jason Acuña,Preston Lacy,Dave England,Ehren McGhehey,Brandon DiCamillo,April Margera,Phil Margera,Jess Margera,Chris Raab,Rake Yohn,Loomis Fall,Rick Kosick,Manny Puig"
Antwone Fisher,,3.44,,01/26/2021,120,2:00,"English,Japanese",Denzel Washington,2002,"Drama,Romance",USA,591,6597,"Denzel Washington,Derek Luke,Malcolm David Kelley,Joy Bryant,Salli Richardson-Whitfield,Leonard Earl Howze,Kevin Connolly,Viola Davis,Yolonda Ross,Gary A. Jones,Cory Hodges,James Brolin,Charles Robinson"
Auto Focus,4.0,3.41,0.59,05/09/2023,104,1:44,English,Paul Schrader,2002,"Crime,Drama",USA,1577,7965,"Greg Kinnear,Willem Dafoe,Rita Wilson,Maria Bello,Ron Leibman,Kurt Fuller,Ed Begley Jr.,Michael E. Rodgers,Michael McKean,Christopher Neiman,Bruce Solomon,Lyle Kanouse,Donna Marie Recco,Cheryl Lynn Bowers,Don McManus,Sarah Uhrich,Amanda Niles,Kelly Packard,Jeff Harlan,Kevin Kilner,Kevin Beard,Joe Grifasi,Vyto Ruginis,Nikita Ager"
The Kid Stays in the Picture,3.5,3.58,-0.08,07/10/2021,93,1:33,English,Nanette Burstein,2002,Documentary,USA,713,5511,"Robert Evans,Norma Shearer,Ali MacGraw,Ernest Hemingway,Catherine Deneuve,Eddie Albert,Ava Gardner,Errol Flynn,Tyrone Power,Francis Ford Coppola,Dustin Hoffman,Jack Nicholson,Mia Farrow,Al Pacino,Roman Polanski,Steve McQueen,Frank Sinatra"
Full Frontal,3.0,2.57,0.43,12/05/2020,96,1:36,English,Steven Soderbergh,2002,"Comedy,Romance",USA,366,2695,"David Duchovny,Nicky Katt,Catherine Keener,Mary McCormack,David Hyde Pierce,Julia Roberts,Blair Underwood,Brad Pitt,Enrico Colantoni,Erika Alexander,Tracy Vilar,Brandon Keener,Jeff Garlin,David Alan Basche,Terence Stamp,Nancy Lenehan,Brad Rowe,David Fincher,Jerry Weintraub,Rainn Wilson,Eddie McClintock,Dina Spybey-Waters,Sandra Oh,Justina Machado"
Signs,4.0,3.42,0.58,08/13/2021,106,1:46,"English,Portuguese",M. Night Shyamalan,2002,"Science Fiction,Mystery,Drama,Thriller",USA,22846,208637,"Mel Gibson,Joaquin Phoenix,Rory Culkin,Abigail Breslin,Cherry Jones,M. Night Shyamalan,Patricia Kalember,Ted Sutton,Merritt Wever,Lanny Flaherty,Marion McCorry,Michael Showalter,Kevin Pires,Clifford David,Rhonda Overby,Greg Wood"
Hero,4.5,3.85,0.65,08/22/2021,99,1:39,Chinese,Zhang Yimou,2002,"Drama,Adventure,Action,History",China,7117,65277,"Jet Li,Tony Leung Chiu-wai,Maggie Cheung,Donnie Yen,Zhang Ziyi,Chen Daoming,Zhongyuan Liu,Tianyong Zheng,Qin Yan,Chang Xiaoyang,Zhang Yakun,James Hong,Chang Xiao Yang,Jin Ming,Ma Wen Hua,Shou Xin Wang,Xu Kuang Hua"
Reign of Fire,3.0,2.87,0.13,04/20/2021,101,1:41,English,Rob Bowman,2002,"Adventure,Action,Fantasy",Ireland,3456,34903,"Christian Bale,Matthew McConaughey,Izabella Scorupco,Gerard Butler,Alexander Siddig,Scott Moutter,David Kennedy,Ned Dennehy,Rory Keenan,Terence Maynard,Doug Cockle,Randall Carlton,Ben Thornton,Alice Krige,Malcolm Douglas"
Halloween: Resurrection,1.0,1.67,-0.67,10/13/2022,94,1:34,English,Rick Rosenthal,2002,"Horror,Thriller",USA,10121,47673,"Jamie Lee Curtis,Brad Loree,Busta Rhymes,Bianca Kajlich,Katee Sackhoff,Thomas Ian Nicholas,Tyra Banks,Sean Patrick Thomas,Ryan Merriman,Daisy McCrackin,Luke Kirby,Billy Kay,Gus Lynch"
Spider-Man,,3.77,,12/09/2021,121,2:01,English,Sam Raimi,2002,"Fantasy,Action",USA,76596,833839,"Tobey Maguire,Willem Dafoe,Kirsten Dunst,James Franco,Cliff Robertson,Rosemary Harris,J.K. Simmons,Joe Manganiello,Gerry Becker,Bill Nunn,Jack Betts,Stanley Anderson,Ron Perkins,Michael Papajohn,K.K. Dodds,Ted Raimi,Bruce Campbell,Elizabeth Banks,John Paxton,Tim DeZarn,Taylor Gilbert,Randy Savage,Larry Joshua,Timothy Patrick Quill,Lisa Danielle,Natalie T. Yeo,Erica D. Porter,Kristen Davidson,Jason Padgett,Shan Omar Huey,Sally Levi,Evan Arnold,Jill Sayre,Jim Ward,David Holcomb,Octavia Spencer"
Femme Fatale,3.5,3.35,0.15,11/07/2020,114,1:54,"English,French,Spanish",Brian De Palma,2002,"Crime,Thriller,Romance",Switzerland,2743,15878,"Rebecca Romijn,Antonio Banderas,Peter Coyote,Ériq Ebouaney,Édouard Montoute,Rie Rasmussen,Thierry Frémont,Gregg Henry,Fiona Curzon,Daniel Milgram,Jean-Marc Minéo,Jean Chatel,Stéphane Petit,Olivier Follet,Éva Darlan,Jean-Marie Frin,Philippe Guégan,Denis Hecker,Laurence Breheret,Salvatore Ingoglia,Matthew Géczy,Laurence Martin,Jo Prestia,David Belle"
Sympathy for Mr. Vengeance,,3.87,,11/19/2022,129,2:09,Korean,Park Chan-wook,2002,"Thriller,Drama,Action",South Korea,11420,68794,"Song Kang-ho,Shin Ha-kyun,Bae Doona,Im Ji-eun,Han Bo-bae,Lee Dae-yeon,Ki Joo-bong,Kim Se-dong,Lee Yoon-Mi,Ryoo Seung-bum,Ji Dae-han,Heo Jong-su,Nam Byung-hoon,Park Jae-Woong"
Blade II,,3.23,,10/01/2021,117,1:57,"English,Czech,Romanian",Guillermo del Toro,2002,"Fantasy,Thriller,Action,Horror",USA,9831,92374,"Wesley Snipes,Kris Kristofferson,Ron Perlman,Leonor Varela,Norman Reedus,Thomas Kretschmann,Luke Goss,Matt Schulze,Danny John-Jules,Donnie Yen,Karel Roden,Marit Velle Kile,Tony Curran,Daz Crawford,Santiago Segura,Samuel Le,Marek Vašut,Pete Lee-Wilson,Paul Kasey"
Panic Room,4.0,3.43,0.57,09/19/2020,111,1:51,English,David Fincher,2002,"Crime,Drama,Thriller",USA,16116,170037,"Jodie Foster,Kristen Stewart,Forest Whitaker,Jared Leto,Dwight Yoakam,Patrick Bauchau,Ann Magnuson,Ian Buchanan,Paul Schulze,Mel Rodriguez,Andrew Kevin Walker,Richard Conant,Paul Simon,Victor Thrash,Ken Turner,Nicole Kidman"
The Century of the Self,,4.25,,09/26/2022,235,3:55,English,Adam Curtis,2002,Documentary,UK,705,4902,"Adam Curtis,Anne Bernays,Martin Bergmann,Robert Reich,Edward L. Bernays,Sigmund Freud,Anna Freud,Wilhelm Reich,Tony Blair,Margaret Thatcher,Bill Clinton,Ronald Reagan"
The Lord of the Rings: The Fellowship of the Ring,4.5,4.33,0.17,06/08/2020,179,2:59,English,Peter Jackson,2001,"Action,Fantasy,Adventure",New Zealand,86782,947503,"Elijah Wood,Ian McKellen,Viggo Mortensen,Sean Astin,Christopher Lee,Liv Tyler,Ian Holm,Sean Bean,Cate Blanchett,Billy Boyd,Dominic Monaghan,John Rhys-Davies,Orlando Bloom,Hugo Weaving,Marton Csokas,Andy Serkis,Craig Parker,Lawrence Makoare,Alan Howard,Noel Appleby,Sala Baker,Megan Edwards,Michael Elsworth,Mark Ferguson,Brent McIntyre,Peter McKenzie,Sarah McLeod,Ian Mune,Cameron Rhodes,Martyn Sanderson,Harry Sinclair,David Weatherley,Victoria Beynon-Cole,Lee Hartley,Sam La Hood,Chris Streeter,Jonathan Jordan,Semi Kuresa,Clinton Ulyatt,Paul Bryson,Lance Fabian Kemp,Jono Manks,Ben Price,Phil Grieve,Billy Jackson,Katie Jackson,Gino Acevedo"
Bones,3.0,2.94,0.06,10/11/2021,96,1:36,"English,French",Ernest R. Dickerson,2001,"Thriller,Horror",USA,2046,7682,"Snoop Dogg,Pam Grier,Bianca Lawson,Khalil Kain,Michael T. Weiss,Clifton Powell,Ricky Harris,Merwin Mondesir,Sean Amsing,Katharine Isabelle,Ron Selmour,Deezer D"
The Royal Tenenbaums,5.0,4.07,0.93,10/17/2021,110,1:50,"English,Italian",Wes Anderson,2001,"Drama,Comedy",USA,70070,423396,"Gene Hackman,Anjelica Huston,Ben Stiller,Gwyneth Paltrow,Luke Wilson,Owen Wilson,Bill Murray,Danny Glover,Seymour Cassel,Kumar Pallana,Alec Baldwin,Grant Rosenmeyer,Jonah Meyerson,Aram Aslanian-Persico,Irina Gorovaia,Amedeo Turturro,Stephen Lea Sheppard,James Fitzgerald,Larry Pine,Don McKinnon,Frank Wood,Al Thompson,Jennifer Wachtell,Donal Lardner Ward,Andrew Wilson"
Heist,4.0,3.18,0.82,05/26/2020,107,1:47,English,David Mamet,2001,"Drama,Thriller,Action,Crime",USA,2035,11575,"Gene Hackman,Danny DeVito,Delroy Lindo,Sam Rockwell,Rebecca Pidgeon,Ricky Jay,Patti LuPone,Alan Bilzerian,Richard L. Friedman,Robert Lussier,Mark Camacho,Michelle Sweeney,Elyzabeth Walling"
Ghosts of Mars,,2.37,,08/07/2021,98,1:38,English,John Carpenter,2001,"Science Fiction,Action,Horror",USA,4500,24369,"Natasha Henstridge,Ice Cube,Pam Grier,Jason Statham,Clea DuVall,Joanna Cassidy,Richard Cetrone,Rosemary Forsyth,Liam Waite,Duane Davis,Lobo Sebastian"
Session 9,,3.18,,01/03/2022,100,1:40,English,Brad Anderson,2001,"Horror,Mystery",USA,4486,31994,"Peter Mullan,David Caruso,Stephen Gevedon,Josh Lucas,Brendan Sexton III,Paul Guilfoyle,Larry Fessenden,Charley Broderick,Lonnie Farmer,Sheila Stasack,Jurian Hughes"
Jason X,,2.21,,10/14/2022,91,1:31,English,James Isaac,2001,"Science Fiction,Horror",USA,10539,53084,"Kane Hodder,Lexa Doig,Chuck Campbell,Lisa Ryder,David Cronenberg,Markus Parilo,Jonathan Potts,Dov Tiefenbach,Melyssa Ade,Todd Farmer,Kristi Angus,Boyd Banks,Peter Mensah,Jeff Geddis,Barna Moricz,Dylan Bierk"
Spirited Away,4.5,4.48,0.02,05/28/2020,125,2:05,Japanese,Hayao Miyazaki,2001,"Fantasy,Animation,Family",Japan,104566,1152883,"Rumi Hiiragi,Miyu Irino,Mari Natsuki,Takashi Naito,Yasuko Sawaguchi,Tsunehiko Kamijô,Takehiko Ono,Bunta Sugawara,Akio Nakamura,Yumi Tamai,Ryunosuke Kamiki,Tatsuya Gashûin,Yo Oizumi,Ken Yasuda,Koba Hayashi,Shigeru Wakita,Shiro Saito,Michiko Yamamoto,Keiko Tsukamoto"
Jurassic Park III,,2.73,,06/06/2022,92,1:32,"English,Spanish",Joe Johnston,2001,"Thriller,Science Fiction,Action,Adventure",USA,15518,184624,"Sam Neill,William H. Macy,Téa Leoni,Alessandro Nivola,Trevor Morgan,Michael Jeter,John Diehl,Bruce A. Young,Laura Dern,Taylor Nichols,Mark Harelik"
Trouble Every Day,,3.39,,07/03/2022,101,1:41,"French,English",Claire Denis,2001,"Drama,Romance,Horror",France,4392,17085,"Vincent Gallo,Tricia Vessey,Béatrice Dalle,Alex Descas,Florence Loiret Caille,Nicolas Duvauchelle,Raphaël Neal,José Garcia,Hélène Lapiower,Marilú Marini,Aurore Clément,Bakary Sangaré,Lionel Goldstein,Céline Samie,Arnaud Churin,Slimane Brahimi"
Jeepers Creepers,3.0,3.09,-0.09,12/31/2020,90,1:30,English,Victor Salva,2001,"Horror,Thriller",Germany,12358,87900,"Gina Philips,Justin Long,Jonathan Breck,Patricia Belcher,Eileen Brennan,Brandon Smith,Peggy Sheffield,Jeffrey William Evans,Patrick Cherry,Jon Beshara,Avis-Marie Barnes,Steve Raulerson,Tom Tarantini,William Haze,Kim Kahana,Chris Shepardson"
A.I. Artificial Intelligence,5.0,3.52,1.48,,146,2:26,English,Steven Spielberg,2001,"Drama,Science Fiction,Adventure",USA,13399,152700,"Haley Joel Osment,Jude Law,Frances O'Connor,Sam Robards,Jake Thomas,William Hurt,Robin Williams,Ben Kingsley,Meryl Streep,Chris Rock,Ken Leung,Clark Gregg,Kevin Sussman,Tom Gallop,Eugene Osment,April Grace,Matt Winston,Sabrina Grdevich,Theo Greenly,Michael Mantell,Keith Campbell,Brian Turk,Brendan Gleeson,Christopher Dye,Jack Angel,Tim Rigby,Enrico Colantoni,Adrian Grenier,Matt Malloy,Brent Sexton"
Millennium Mambo,,3.82,,02/01/2023,106,1:46,"Chinese,English,Japanese",Hou Hsiao-hsien,2001,"Romance,Drama",France,5971,24058,"Shu Qi,Jack Kao,Duan Chun-hao,Doze Niu Cheng-Tse,Jun Takeuchi,Yi-Hsuan Chen,Ko Takeuchi,Hsu Hui-Ni,Rio Peng,Pauline Chan"
Josie and the Pussycats,,3.54,,03/02/2023,98,1:38,English,Deborah Kaplan,2001,"Comedy,Music",Canada,9242,29375,"Rachael Leigh Cook,Tara Reid,Rosario Dawson,Alan Cumming,Parker Posey,Gabriel Mann,Paulo Costanzo,Missi Pyle,Alexander Martin,Donald Faison,Seth Green,Breckin Meyer,JR Bourne,Tom Butler,Carson Daly,Aries Spears,Faedragh Carpenter,Justin Chatwin,Marites Pineda,Kimberly Rimer,Corinne Reilly,Marnie Alton,Katharine Isabelle,Aeja Goldsmith,Nicole Fraissinet,Jessica Murdoch,Juliana Wimbles,Zak Santiago"
Spy Kids,,2.9,,04/11/2023,88,1:28,"English,Spanish",Robert Rodriguez,2001,"Action,Family,Adventure,Comedy",USA,9561,155909,"Alexa PenaVega,Daryl Sabara,Antonio Banderas,Carla Gugino,Alan Cumming,Tony Shalhoub,Teri Hatcher,Robert Patrick,Dick Clark,George Clooney,Cheech Marin,Danny Trejo,Richard Linklater"
Hannibal,3.0,3.22,-0.22,04/08/2021,131,2:11,English,Ridley Scott,2001,"Thriller,Drama,Crime",UK,9354,133381,"Anthony Hopkins,Julianne Moore,Gary Oldman,Ray Liotta,Giancarlo Giannini,Zeljko Ivanek,Frankie Faison,Francesca Neri,Hazelle Goodman,David Andrews,Francis Guinan,James Opher,Enrico Lo Verso,Ivano Marescotti,Fabrizio Gifuni,Alex Corrado"
Hedwig and the Angry Inch,,4.02,,06/07/2021,95,1:35,"English,German",John Cameron Mitchell,2001,"Drama,Comedy,Music",Canada,7244,35044,"John Cameron Mitchell,Miriam Shor,Stephen Trask,Theodore Liscinski,Rob Campbell,Michael Aronov,Andrea Martin,Ben Mayer-Goodman,Alberta Watson,Gene Pyrz,Michael Pitt"
Battle Royale,4.0,3.82,0.18,08/30/2021,114,1:54,Japanese,Kinji Fukasaku,2000,"Drama,Thriller,Action",Japan,22006,165830,"Tatsuya Fujiwara,Aki Maeda,Takeshi Kitano,Tarō Yamamoto,Masanobu Ando,Ko Shibasaki,Chiaki Kuriyama,Takashi Tsukamoto,Sousuke Takaoka,Yukihiro Kotani,Eri Ishikawa,Sayaka Kamiya,Takayo Mimura,Yutaka Shimada,Ren Matsuzawa,Hirohito Honda,Ryou Nitta,Sayaka Ikeda,Anna Nagata,Yukari Kanasawa,Misao Kato,Hitomi Hyuga,Satomi Ishii,Asami Kanai,Satomi Hanamura,Yousuke Shibata,Shiro Go,Yuuki Masuda,Shigeki Hirokawa,Tamaki Mihara,Tomomi Shimaki,Yasuomi Sano,Shin Kusaka"
What Women Want,2.5,2.71,-0.21,10/05/2020,127,2:07,"English,French",Nancy Meyers,2000,"Romance,Comedy",USA,3614,55489,"Mel Gibson,Helen Hunt,Marisa Tomei,Alan Alda,Ashley Johnson,Mark Feuerstein,Lauren Holly,Delta Burke,Valerie Perrine,Judy Greer,Sarah Paulson,Ana Gasteyer,Lisa Edelstein,Loretta Devine,Diana Maria Riva,Eric Balfour,Andrea Baker,Robin Pearson Rose,Christopher Emerson,Ashlee Turner,Sierra Pecheur,Joe Petcka,Brian Callaway,Coburn Goss,Christian Michel,Perry Cavitt,Crystal McKinney,Jeanne Marie Rice,Kathrin Middleton,Logan Lerman,Kelly Cooper,Palmer Davis,Katie Miller,Dana Waters,Gregory Cupoli,Alexondra Lee,Aviva Gale,Shirley Prestia,T.J. Thyne,Norman H. Smith"
Unbreakable,,3.65,,08/12/2021,106,1:46,English,M. Night Shyamalan,2000,"Thriller,Drama,Mystery",USA,19812,255043,"Bruce Willis,Samuel L. Jackson,Robin Wright,Spencer Treat Clark,Charlayne Woodard,Eamonn Walker,Leslie Stefanson,Johnny Hiram Jamison,Michaelia Carroll,Bostin Christopher,Elizabeth Lawrence,Davis Duffield,Laura Regan,Chance Kelly,Michael Kelly,Firdous Bamji,Johanna Day"
Bamboozled,4.0,3.77,0.23,05/24/2020,136,2:16,English,Spike Lee,2000,"Comedy,Drama",USA,4014,15136,"Damon Wayans,Savion Glover,Jada Pinkett Smith,Tommy Davidson,Michael Rapaport,Thomas Jefferson Byrd,Paul Mooney,Gillian White,Susan Batson,Yasiin Bey,M.C. Serch,Gano Grills,Canibus,DJ Scratch,Charli Baltimore,Craig muMs Grant,Dormeshia Sumbry,Tyheesha Collins,Cartier Williams,Jason Bernard,Baakari Wilder,Sekou Torbet,Questlove,Tariq Trotter,James 'Kamal' Gray,Leonard 'Hub' Hubbard,Kyle 'Scratch' Jones,Christopher Wynkoop,Jani Blom,Dina Pearlman,Imhotep Gary Byrd"
State and Main,4.0,3.38,0.62,05/27/2020,102,1:42,"English,Italian",David Mamet,2000,"Drama,Comedy",France,945,6879,"Alec Baldwin,Philip Seymour Hoffman,Charles Durning,Clark Gregg,Patti LuPone,William H. Macy,Sarah Jessica Parker,David Paymer,Julia Stiles,Rebecca Pidgeon,Jim Frangione,Vincent Guastaferro,Michael Higgins,Ricky Jay,Lionel Mark Smith,Matt Malloy,Christopher Kaldor,Michael Bradshaw,Morris Lamore,Allen Soule,Tony V.,Tony Mamet,Jack Wallace"
Snatch,4.0,3.95,0.05,04/23/2023,103,1:43,"English,Russian",Guy Ritchie,2000,"Crime,Comedy",UK,26559,286749,"Jason Statham,Brad Pitt,Stephen Graham,Dennis Farina,Alan Ford,Benicio del Toro,Vinnie Jones,Robbie Gee,Lennie James,Rade Šerbedžija,Ade,Mike Reid,Jason Flemyng,Ewen Bremner,Andy Beckwith,Charles Cork,Sorcha Cusack,Dave Legeno,Trevor Steedman,Yuri Stepanov,Velibor Topic,Liam McMahon,Tim Faraday,Elwin 'Chopper' David,William Beck,Sam Douglas,Adam Fogerty"
Hollow Man,2.5,2.7,-0.2,05/06/2021,112,1:52,English,Paul Verhoeven,2000,"Science Fiction,Thriller,Action",Germany,5124,45143,"Kevin Bacon,Elisabeth Shue,Josh Brolin,Kim Dickens,Greg Grunberg,Joey Slotnick,Mary Randle,William Devane,Rhona Mitra,Pablo Espinosa,Jeffrey Scaperrotta,Tom Woodruff Jr.,Margot Rose"
Ginger Snaps,,3.71,,10/15/2022,108,1:48,English,John Fawcett,2000,Horror,Canada,17466,70400,"Katharine Isabelle,Emily Perkins,Kris Lemche,Mimi Rogers,Jesse Moss,Danielle Hampton,John Bourgeois,Peter Keleghan,Christopher Redman,Jimmy MacInnis,Lucy Lawless,Lindsay Leese"
Gone in Sixty Seconds,,2.93,,04/23/2022,118,1:58,English,Dominic Sena,2000,"Action,Crime,Thriller",USA,4723,60174,"Nicolas Cage,Giovanni Ribisi,Angelina Jolie,Delroy Lindo,Timothy Olyphant,Will Patton,Robert Duvall,T.J. Cross,William Lee Scott,Scott Caan,James Duval,Chi McBride,Christopher Eccleston,Vinnie Jones,Frances Fisher,Grace Zabriskie,Michael Owen,Jaime Bergman,Holiday Hadley,Harry Van Gorkum,Grace Una,Jesse Corti,Stephen Shellen,Alexandra Balahoutis,Rainbow Borden"
In the Mood for Love,5.0,4.36,0.64,04/02/2021,99,1:39,"Cantonese,French,Spanish",Wong Kar-wai,2000,"Drama,Romance",France,74140,327724,"Maggie Cheung,Tony Leung Chiu-wai,Rebecca Pan,Kelly Lai Chen,Siu Ping-lam,Chin Tsi-Ang,Joe Cheung Tung-cho,Kam-Wah Koo,Chan Man-Lei,Paulyn Sun,Roy Cheung,Julien Carbon,Charles de Gaulle,Laurent Courtiaud"
Hamlet,,2.84,,06/26/2022,112,1:52,English,Michael Almereyda,2000,Drama,USA,1104,5543,"Ethan Hawke,Kyle MacLachlan,Diane Venora,Sam Shepard,Bill Murray,Liev Schreiber,Julia Stiles,Karl Geary,Paula Malcomson,Steve Zahn,Dechen Thurman,Rome Neal,Jeffrey Wright"
Love & Basketball,4.0,3.72,0.28,06/18/2020,124,2:04,"English,Spanish",Gina Prince-Bythewood,2000,"Comedy,Romance,Drama",USA,5267,21915,"Sanaa Lathan,Omar Epps,Chris Warren,Kyla Pratt,Alfre Woodard,Regina Hall,Glenndon Chatman,Jess Willard,Naykia Harris,Harry Lennix,Debbi Morgan,Dennis Haysbert,Al Foster"
Rules of Engagement,1.0,2.81,-1.81,04/26/2020,128,2:08,"English,Arabic",William Friedkin,2000,"War,History,Adventure,Action,Drama",USA,561,8704,"Tommy Lee Jones,Samuel L. Jackson,Guy Pearce,Ben Kingsley,Bruce Greenwood,Anne Archer,Blair Underwood,Philip Baker Hall,Dale Dye,Amidou,Mark Feuerstein,Nicky Katt,Ryan Hurst,John Speredakos,Baoan Coleman,Richard McGonagle"
Final Destination,3.0,3.17,-0.17,12/27/2020,98,1:38,"English,French",James Wong,2000,Horror,USA,23769,185017,"Devon Sawa,Ali Larter,Kerr Smith,Kristen Cloke,Seann William Scott,Chad Donella,Amanda Detmer,Tony Todd,Daniel Roebuck,Roger Guenveur Smith,Brendan Fehr,Forbes Angus"
The Gift,3.5,3.1,0.4,07/09/2020,112,1:52,English,Sam Raimi,2000,"Mystery,Thriller,Drama,Horror",USA,3724,25025,"Cate Blanchett,Giovanni Ribisi,Keanu Reeves,Katie Holmes,Greg Kinnear,Hilary Swank,Michael Jeter,Kim Dickens,Gary Cole,Rosemary Harris,J.K. Simmons,Chelcie Ross,John Beasley,Lynnsee Provence,Hunter McGilvray,Nathan Lee Lewis,Benjamin Peacock"
Scream 3,,2.93,,01/04/2022,116,1:56,English,Wes Craven,2000,"Mystery,Horror",USA,53801,219235,"David Arquette,Neve Campbell,Courteney Cox,Patrick Dempsey,Scott Foley,Lance Henriksen,Matt Keeslar,Jenny McCarthy-Wahlberg,Emily Mortimer,Parker Posey,Deon Richmond,Kelly Rutherford,Liev Schreiber,Patrick Warburton,Jamie Kennedy"
Supernova,,2.08,,02/13/2022,91,1:31,English,Walter Hill,2000,"Horror,Thriller,Science Fiction",Switzerland,878,4845,"James Spader,Angela Bassett,Robert Forster,Lou Diamond Phillips,Peter Facinelli,Robin Tunney,Wilson Cruz,Eddy Rice Jr.,Knox White,Kerrigan Mahan,Vanessa Marshall,Kevin Sizemore"
Galaxy Quest,,3.7,,09/21/2022,101,1:41,English,Dean Parisot,1999,"Adventure,Science Fiction,Comedy",USA,11020,84126,"Tim Allen,Sigourney Weaver,Alan Rickman,Tony Shalhoub,Sam Rockwell,Daryl Mitchell,Enrico Colantoni,Robin Sachs,Jed Rees,Justin Long,Missi Pyle,Patrick Breen"
House on Haunted Hill,,2.68,,10/29/2022,93,1:33,English,William Malone,1999,"Thriller,Mystery,Horror",USA,3423,22352,"Geoffrey Rush,Famke Janssen,Ali Larter,Taye Diggs,Chris Kattan,Peter Gallagher,Bridgette Wilson-Sampras,Max Perlich,Jeffrey Combs,Dick Beebe,Slavitza Jovan,Lisa Loeb,James Marsters,Jeannette Lewis,Janet Tracy Keijser,Carrie Lauren,Geneieve Leilyn,Sheila Lussier,Gregory Nicotero"
One Day in September,,3.73,,01/17/2021,94,1:34,"English,French,German",Kevin Macdonald,1999,Documentary,Germany,185,1938,"Michael Douglas,Ankie Spitzer,Jamal Al Gashey,Gerald Seymour,Axel Springer,Gad Zahari,Shmuel Lalkin,Manfred Schreiber,Walter Troger,Ulrich K. Wegener,Hans-Dietrich Genscher,Magdi Gahary,Zvi Zamir,Dan Shillon,Schlomit Romajo"
For Love of the Game,,2.88,,04/26/2022,138,2:18,English,Sam Raimi,1999,Drama,USA,2189,11455,"Kevin Costner,Kelly Preston,John C. Reilly,Jena Malone,Brian Cox,J.K. Simmons,Vin Scully,Steve Lyons,Carmine Giovinazzo,Bill E. Rogers,Hugh Ross,Domenick Lombardozzi,Arnetia Walker,Larry Joshua,Greer Barnes,Scott Bream,Jose Mota,Earl Johnson,Chris Lemonis,Jesse Ibarra,Pedro Swann,Michael Rivera,Dave Eiland,Joe Lisi,Jim Colborn,Paul Bradshaw,Gene Kirley,Chris Fischer,Jon M. McDonnell,Barry Bradford,Kevin Craig West,Wes Said Drake,Luis Moro,Michael Papajohn,John Darjean Jr.,Donzell McDonald,Scott Pose,Vick Brown,Chris Ashby,Bill Masse,Mike Buddie,Eric Knowles,Ricky Ledee,Juan Nieves,Augie Garrido,Rick Reed,Rich Garcia,Jerry Crawford,Bob Sheppard,Eddie Layton"
Fight Club,4.5,4.3,0.2,09/16/2020,139,2:19,English,David Fincher,1999,"Drama,Comedy,Thriller",USA,168240,1605332,"Edward Norton,Brad Pitt,Helena Bonham Carter,Meat Loaf,Jared Leto,Zach Grenier,Holt McCallany,Eion Bailey,Richmond Arquette,David Andrews,Christina Cabot,Tim DeZarn,Ezra Buzzington,Bob Stephenson,David Lee Smith,Carl Ciarfalio,Stuart Blumberg,Mark Fite,Matt Winston,Lauren Sánchez,Thom Gossom Jr.,Markus Redmond,Van Quattro,Michael Girardin,David Jean Thomas,Paul Carafotes,Christopher John Fields,Michael Shamus Wiles,George Maguire,Eugenie Bondurant"
